lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
PARAM-LOT-02,W06,-3,-1,1,10,2.36,1.81,2094.14
PARAM-LOT-02,W06,-3,0,1,10,1.71,1.79,2097.12
PARAM-LOT-02,W06,-3,1,1,10,2.44,1.8,2103.04
PARAM-LOT-02,W06,-3,2,1,10,1.63,1.8,2090.16
PARAM-LOT-02,W06,-3,3,1,10,2.49,1.8,2120.16
PARAM-LOT-02,W06,-3,4,1,10,2.27,1.75,2098.24
PARAM-LOT-02,W06,-3,5,1,10,1.7,1.77,2137.39
PARAM-LOT-02,W06,-3,6,1,10,2.65,1.78,2106.91
PARAM-LOT-02,W06,-3,7,1,10,2.87,1.79,2103.91
PARAM-LOT-02,W06,-2,-8,1,10,3.05,1.76,2124.54
PARAM-LOT-02,W06,-2,-7,1,10,2.66,1.78,2069.98
PARAM-LOT-02,W06,-2,-6,1,10,1.83,1.82,2112.76
PARAM-LOT-02,W06,-2,-5,1,10,1.9,1.77,2116.34
PARAM-LOT-02,W06,-2,-4,1,10,2.52,1.83,2099.84
PARAM-LOT-02,W06,-2,-3,1,10,2.31,1.79,2023.26
PARAM-LOT-02,W06,-2,-2,1,10,2.5,1.82,2115.04
PARAM-LOT-02,W06,-2,-1,1,10,1.65,1.76,2128.48
PARAM-LOT-02,W06,-2,0,1,10,2.45,1.78,2072.04
PARAM-LOT-02,W06,-2,1,1,10,1.68,1.81,2063.63
PARAM-LOT-02,W06,-2,2,1,10,2.21,1.78,2110.19
PARAM-LOT-02,W06,-2,3,1,10,2.19,1.73,2118.78
PARAM-LOT-02,W06,-2,4,1,10,2.98,1.78,2126.85
PARAM-LOT-02,W06,-2,5,1,10,1.99,1.81,2105.8
PARAM-LOT-02,W06,-2,6,1,10,2.51,1.78,2111.22
PARAM-LOT-02,W06,-2,7,1,10,2.47,1.78,2094.8
PARAM-LOT-02,W06,-2,8,1,10,2.48,1.81,2157.67
PARAM-LOT-02,W06,-1,-8,1,10,2.75,1.83,2086.77
PARAM-LOT-02,W06,-1,-7,1,10,2.57,1.78,2095
PARAM-LOT-02,W06,-1,-6,1,10,2.23,1.76,2064.64
PARAM-LOT-02,W06,-1,-5,1,10,2.46,1.77,2090.99
PARAM-LOT-02,W06,-1,-4,1,10,2.31,1.82,2098.58
PARAM-LOT-02,W06,-1,-3,1,10,1.75,1.77,2108.79
PARAM-LOT-02,W06,-1,-2,1,10,1.75,1.82,2059.66
PARAM-LOT-02,W06,-1,-1,1,10,1.93,1.82,2121.25
PARAM-LOT-02,W06,-1,0,1,10,1.19,1.77,2038.22
PARAM-LOT-02,W06,-1,1,1,10,1.79,1.72,2075.47
PARAM-LOT-02,W06,-1,2,1,10,2.32,1.79,2104.27
PARAM-LOT-02,W06,-1,3,1,10,2.09,1.78,2086.2
PARAM-LOT-02,W06,-1,4,1,10,2.93,1.79,2162.24
PARAM-LOT-02,W06,-1,5,1,10,2.08,1.83,2121.35
PARAM-LOT-02,W06,-1,6,1,10,2.67,1.77,2088.03
PARAM-LOT-02,W06,-1,7,1,10,2.01,1.78,2116.05
PARAM-LOT-02,W06,-1,8,1,10,2.37,1.76,2094.38
PARAM-LOT-02,W06,0,-8,1,10,2.64,1.87,2059.74
PARAM-LOT-02,W06,0,-7,1,10,2.54,1.79,2090.45
PARAM-LOT-02,W06,0,-6,1,10,2.88,1.83,2092.55
PARAM-LOT-02,W06,0,-5,1,10,1.86,1.81,2068.54
PARAM-LOT-02,W06,0,-4,1,10,2.39,1.84,2085.29
PARAM-LOT-02,W06,0,-3,1,10,2.91,1.83,2084.22
PARAM-LOT-02,W06,0,-2,1,10,1.56,1.76,2086.27
PARAM-LOT-02,W06,0,-1,1,10,1.96,1.81,2096.9
PARAM-LOT-02,W06,0,0,1,10,1.76,1.85,2129.84
PARAM-LOT-02,W06,0,1,1,10,1.78,1.85,2109.97
PARAM-LOT-02,W06,0,2,1,10,1.67,1.82,2137
PARAM-LOT-02,W06,0,3,1,10,1.93,1.81,2075.14
PARAM-LOT-02,W06,0,4,1,10,3.47,1.77,2121.02
PARAM-LOT-02,W06,0,5,1,10,2.83,1.82,2049.39
PARAM-LOT-02,W06,0,6,1,10,2.53,1.81,2103.86
PARAM-LOT-02,W06,0,7,1,10,3.36,1.8,2112.43
PARAM-LOT-02,W06,0,8,1,10,2.56,1.8,2132.26
PARAM-LOT-02,W06,1,-8,1,10,2.16,1.84,2113.82
PARAM-LOT-02,W06,1,-7,1,10,3.81,1.83,2112.43
PARAM-LOT-02,W06,1,-6,1,10,3.41,1.77,2115.19
PARAM-LOT-02,W06,1,-5,1,10,3.89,1.78,2081.7
PARAM-LOT-02,W06,1,-4,1,10,2.51,1.79,2094.42
PARAM-LOT-02,W06,1,-3,1,10,2.63,1.78,2073.98
PARAM-LOT-02,W06,1,-2,1,10,2.07,1.83,2111.12
PARAM-LOT-02,W06,1,-1,1,10,2.45,1.8,2067.46
PARAM-LOT-02,W06,1,0,1,10,1.96,1.82,2084.03
PARAM-LOT-02,W06,1,1,1,10,2.27,1.8,2076.11
PARAM-LOT-02,W06,1,2,1,10,1.86,1.81,2125.8
PARAM-LOT-02,W06,1,3,1,10,2.37,1.79,2095.39
PARAM-LOT-02,W06,1,4,1,10,3.26,1.83,2092.81
PARAM-LOT-02,W06,1,5,1,10,2.21,1.76,2030.89
PARAM-LOT-02,W06,1,6,1,10,2.23,1.85,2169.1
PARAM-LOT-02,W06,1,7,1,10,2.74,1.78,2134.01
PARAM-LOT-02,W06,1,8,1,10,2.39,1.81,2144.48
PARAM-LOT-02,W06,2,-8,1,10,2.55,1.77,2111.01
PARAM-LOT-02,W06,2,-7,2,21,5.23,1.82,2130.42
PARAM-LOT-02,W06,2,-6,2,21,5.17,1.8,2159.06
PARAM-LOT-02,W06,2,-5,2,21,5.68,1.84,2129.47
PARAM-LOT-02,W06,2,-4,1,10,4.68,1.8,2104.29
PARAM-LOT-02,W06,2,-3,1,10,3.99,1.78,2093.6
PARAM-LOT-02,W06,2,-2,1,10,2.38,1.84,2071.19
PARAM-LOT-02,W06,2,-1,1,10,1.25,1.81,2125.28
PARAM-LOT-02,W06,2,0,1,10,1.69,1.84,2096.15
PARAM-LOT-02,W06,2,1,1,10,1.74,1.75,2090.74
PARAM-LOT-02,W06,2,2,1,10,2.04,1.85,2056.8
PARAM-LOT-02,W06,2,3,1,10,2.16,1.84,2142.98
PARAM-LOT-02,W06,2,4,1,10,2.11,1.83,2094.9
PARAM-LOT-02,W06,2,5,1,10,2.37,1.81,2089.02
PARAM-LOT-02,W06,2,6,1,10,2.62,1.83,2121.04
PARAM-LOT-02,W06,2,7,1,10,3.11,1.8,2079.25
PARAM-LOT-02,W06,2,8,1,10,2.3,1.79,2071.77
PARAM-LOT-02,W06,3,-7,1,10,3.62,1.83,2114.39
PARAM-LOT-02,W06,3,-6,2,21,5.46,1.82,2095.65
PARAM-LOT-02,W06,3,-5,3,31,6.55,1.82,2066.73
PARAM-LOT-02,W06,3,-4,2,21,6.06,1.79,2114.87
PARAM-LOT-02,W06,3,-3,1,10,4.21,1.87,2125.21
PARAM-LOT-02,W06,3,-2,1,10,2.09,1.8,2122.51
PARAM-LOT-02,W06,3,-1,1,10,2.66,1.8,2087.03
PARAM-LOT-02,W06,3,0,1,10,2.34,1.8,2085.01
PARAM-LOT-02,W06,3,1,1,10,1.73,1.84,2089.98
PARAM-LOT-02,W06,3,2,1,10,2.06,1.79,2078.95
PARAM-LOT-02,W06,3,3,1,10,2.42,1.84,2130.19
PARAM-LOT-02,W06,3,4,1,10,2.01,1.82,2089.79
PARAM-LOT-02,W06,3,5,1,10,2.28,1.81,2117.72
PARAM-LOT-02,W06,3,6,1,10,3.33,1.84,2096.97
PARAM-LOT-02,W06,3,7,1,10,3.2,1.84,2090.72
PARAM-LOT-02,W06,4,-7,1,10,3.99,1.81,2118.65
PARAM-LOT-02,W06,4,-6,1,10,4.39,1.84,2099.14
PARAM-LOT-02,W06,4,-5,1,10,4.07,1.82,2068.68
PARAM-LOT-02,W06,4,-4,1,10,4.75,1.82,2069.38
PARAM-LOT-02,W06,4,-3,1,10,3.97,1.83,2069.16
PARAM-LOT-02,W06,4,-2,1,10,2.84,1.79,2069.42
PARAM-LOT-02,W06,4,-1,1,10,2.19,1.87,2096.48
PARAM-LOT-02,W06,4,0,1,10,2.43,1.82,2162.14
PARAM-LOT-02,W06,4,1,1,10,2.05,1.82,2087.82
PARAM-LOT-02,W06,4,2,1,10,1.92,1.82,2131.11
PARAM-LOT-02,W06,4,3,1,10,2.19,1.87,2102.85
PARAM-LOT-02,W06,4,4,1,10,2.14,1.86,2087.65
PARAM-LOT-02,W06,4,5,1,10,3.03,1.84,2152.75
PARAM-LOT-02,W06,4,6,1,10,3.36,1.86,2077.73
PARAM-LOT-02,W06,4,7,1,10,2.77,1.8,2090.09
PARAM-LOT-02,W06,5,-6,1,10,4.02,1.8,2110.61
PARAM-LOT-02,W06,5,-5,1,10,2.98,1.82,2139.82
PARAM-LOT-02,W06,5,-4,1,10,4.21,1.8,2067.19
PARAM-LOT-02,W06,5,-3,1,10,2.73,1.83,2100.64
PARAM-LOT-02,W06,5,-2,1,10,3.91,1.82,2069.43
PARAM-LOT-02,W06,5,-1,1,10,2.14,1.81,2113.71
PARAM-LOT-02,W06,5,0,1,10,2.18,1.82,2107.27
PARAM-LOT-02,W06,5,1,1,10,2.26,1.75,2156.34
PARAM-LOT-02,W06,5,2,1,10,2.27,1.79,2086.72
PARAM-LOT-02,W06,5,3,1,10,2.73,1.84,2110.1
PARAM-LOT-02,W06,5,4,1,10,1.97,1.82,2074.01
PARAM-LOT-02,W06,5,5,1,10,3.15,1.85,2094.71
PARAM-LOT-02,W06,5,6,1,10,2.07,1.81,2113.39
PARAM-LOT-02,W06,6,-5,1,10,3.17,1.81,2129.86
PARAM-LOT-02,W06,6,-4,1,10,3.74,1.84,2074.99
PARAM-LOT-02,W06,6,-3,1,10,2.83,1.81,2113.07
PARAM-LOT-02,W06,6,-2,1,10,2.99,1.85,2071.56
PARAM-LOT-02,W06,6,-1,1,10,2.44,1.83,2116.05
PARAM-LOT-02,W06,6,0,1,10,2.2,1.8,2108.04
PARAM-LOT-02,W06,6,1,1,10,2.98,1.84,2113.21
PARAM-LOT-02,W06,6,2,1,10,2.56,1.82,2051.59
PARAM-LOT-02,W06,6,3,1,10,2.15,1.83,2086.5
PARAM-LOT-02,W06,6,4,1,10,3.03,1.85,2103.77
PARAM-LOT-02,W06,6,5,1,10,2.6,1.82,2132.61
PARAM-LOT-02,W06,7,-4,1,10,2.44,1.85,2133.97
PARAM-LOT-02,W06,7,-3,1,10,4.18,1.81,2082.93
PARAM-LOT-02,W06,7,-2,1,10,2.39,1.86,2098.23
PARAM-LOT-02,W06,7,-1,1,10,2.26,1.86,2141.7
PARAM-LOT-02,W06,7,0,1,10,2.09,1.79,2106.36
PARAM-LOT-02,W06,7,1,1,10,2.08,1.86,2108.83
PARAM-LOT-02,W06,7,2,1,10,1.9,1.81,2114.98
PARAM-LOT-02,W06,7,3,1,10,2.14,1.84,2097.62
PARAM-LOT-02,W06,7,4,1,10,2.75,1.87,2087.75
PARAM-LOT-02,W06,8,-2,1,10,2.33,1.9,2105.54
PARAM-LOT-02,W06,8,-1,1,10,2.86,1.83,2157.37
PARAM-LOT-02,W06,8,0,1,10,3.58,1.85,2074.49
PARAM-LOT-02,W06,8,1,1,10,3.32,1.85,2080.34
PARAM-LOT-02,W06,8,2,1,10,2.59,1.82,2085.15
