LOT_ID,WAFER_ID,X_LOC,Y_LOC,SBIN,GAIN_DB,NF_DB,IP3_DBM,IDQ_MA,TEMP,TESTDATE
RF-PROD-2025-09,A2,12,-43,1,22.64,2.379,17.89,41.69,125,2025-09-12
RF-PROD-2025-09,A2,13,-43,1,22.95,2.741,18.55,42.92,125,2025-09-12
RF-PROD-2025-09,A2,14,-43,1,21.24,2.227,18.37,43.36,125,2025-09-12
RF-PROD-2025-09,A2,15,-43,1,20.77,3.040,17.95,42.52,125,2025-09-12
RF-PROD-2025-09,A2,16,-43,1,21.74,2.587,18.47,44.30,125,2025-09-12
RF-PROD-2025-09,A2,17,-43,1,21.89,2.880,18.44,42.52,125,2025-09-12
RF-PROD-2025-09,A2,18,-43,1,22.54,2.673,18.42,42.71,125,2025-09-12
RF-PROD-2025-09,A2,19,-43,1,22.98,3.007,17.89,43.09,125,2025-09-12
RF-PROD-2025-09,A2,20,-43,1,21.03,2.741,18.04,39.88,125,2025-09-12
RF-PROD-2025-09,A2,21,-43,1,22.40,2.861,19.16,42.54,125,2025-09-12
RF-PROD-2025-09,A2,22,-43,1,22.60,2.711,18.85,41.68,125,2025-09-12
RF-PROD-2025-09,A2,23,-43,1,21.58,3.121,18.21,42.44,125,2025-09-12
RF-PROD-2025-09,A2,24,-43,1,20.89,2.679,17.76,40.71,125,2025-09-12
RF-PROD-2025-09,A2,25,-43,1,21.70,2.288,18.97,42.48,125,2025-09-12
RF-PROD-2025-09,A2,26,-43,12,17.09,4.416,9.85,39.00,125,2025-09-12
RF-PROD-2025-09,A2,-27,-42,1,21.10,2.319,17.23,41.11,125,2025-09-12
RF-PROD-2025-09,A2,-26,-42,1,20.60,2.963,17.81,45.26,125,2025-09-12
RF-PROD-2025-09,A2,-25,-42,1,21.89,2.982,18.31,40.66,125,2025-09-12
RF-PROD-2025-09,A2,-24,-42,1,20.40,2.593,18.16,42.39,125,2025-09-12
RF-PROD-2025-09,A2,-23,-42,1,22.37,2.612,18.38,42.52,125,2025-09-12
RF-PROD-2025-09,A2,-22,-42,20,14.96,4.996,9.89,38.16,125,2025-09-12
RF-PROD-2025-09,A2,-21,-42,1,21.50,2.832,17.79,42.81,125,2025-09-12
RF-PROD-2025-09,A2,-20,-42,1,21.49,2.692,18.61,40.82,125,2025-09-12
RF-PROD-2025-09,A2,-19,-42,1,22.40,2.969,18.39,43.07,125,2025-09-12
RF-PROD-2025-09,A2,-18,-42,1,21.14,2.937,17.92,42.27,125,2025-09-12
RF-PROD-2025-09,A2,-17,-42,1,21.93,2.848,18.02,40.27,125,2025-09-12
RF-PROD-2025-09,A2,-16,-42,1,21.75,2.711,18.42,41.21,125,2025-09-12
RF-PROD-2025-09,A2,-15,-42,1,21.70,3.511,18.44,42.78,125,2025-09-12
RF-PROD-2025-09,A2,-14,-42,1,22.16,2.909,17.94,44.31,125,2025-09-12
RF-PROD-2025-09,A2,-13,-42,1,21.73,3.427,18.61,42.48,125,2025-09-12
RF-PROD-2025-09,A2,-12,-42,1,21.99,2.517,18.64,40.73,125,2025-09-12
RF-PROD-2025-09,A2,-11,-42,1,20.52,3.039,18.39,41.35,125,2025-09-12
RF-PROD-2025-09,A2,-10,-42,20,15.43,5.041,9.00,39.87,125,2025-09-12
RF-PROD-2025-09,A2,-9,-42,1,22.55,2.856,18.76,40.91,125,2025-09-12
RF-PROD-2025-09,A2,-8,-42,1,22.08,2.538,17.84,42.61,125,2025-09-12
RF-PROD-2025-09,A2,-7,-42,1,21.79,2.714,17.84,43.58,125,2025-09-12
RF-PROD-2025-09,A2,-6,-42,1,20.65,2.613,18.63,41.37,125,2025-09-12
RF-PROD-2025-09,A2,-5,-42,1,21.59,2.324,18.85,40.64,125,2025-09-12
RF-PROD-2025-09,A2,-4,-42,1,20.71,2.622,18.22,42.03,125,2025-09-12
RF-PROD-2025-09,A2,-3,-42,1,22.49,3.015,17.99,39.67,125,2025-09-12
RF-PROD-2025-09,A2,-2,-42,1,21.98,2.367,18.06,40.77,125,2025-09-12
RF-PROD-2025-09,A2,-1,-42,1,21.45,3.106,18.19,42.87,125,2025-09-12
RF-PROD-2025-09,A2,0,-42,1,22.30,3.075,18.06,41.00,125,2025-09-12
RF-PROD-2025-09,A2,1,-42,1,20.90,2.887,17.47,41.12,125,2025-09-12
RF-PROD-2025-09,A2,2,-42,1,21.62,2.635,18.10,42.92,125,2025-09-12
RF-PROD-2025-09,A2,3,-42,1,21.69,3.185,18.22,42.57,125,2025-09-12
RF-PROD-2025-09,A2,4,-42,1,21.15,2.894,18.51,43.09,125,2025-09-12
RF-PROD-2025-09,A2,5,-42,1,21.23,2.887,18.53,41.33,125,2025-09-12
RF-PROD-2025-09,A2,6,-42,1,22.74,3.105,17.84,42.66,125,2025-09-12
RF-PROD-2025-09,A2,7,-42,1,23.06,2.529,18.23,43.37,125,2025-09-12
RF-PROD-2025-09,A2,8,-42,1,22.28,3.224,18.37,38.07,125,2025-09-12
RF-PROD-2025-09,A2,9,-42,1,22.94,2.776,17.51,40.18,125,2025-09-12
RF-PROD-2025-09,A2,10,-42,1,21.59,2.618,18.48,40.92,125,2025-09-12
RF-PROD-2025-09,A2,11,-42,1,21.82,2.715,17.78,44.05,125,2025-09-12
RF-PROD-2025-09,A2,12,-42,1,21.49,2.676,18.49,42.14,125,2025-09-12
RF-PROD-2025-09,A2,13,-42,1,22.45,2.533,18.53,39.00,125,2025-09-12
RF-PROD-2025-09,A2,14,-42,1,21.22,2.417,18.02,41.64,125,2025-09-12
RF-PROD-2025-09,A2,15,-42,1,22.25,3.083,18.26,43.51,125,2025-09-12
RF-PROD-2025-09,A2,16,-42,1,21.26,2.498,18.79,42.81,125,2025-09-12
RF-PROD-2025-09,A2,17,-42,1,21.94,2.958,18.18,41.27,125,2025-09-12
RF-PROD-2025-09,A2,18,-42,1,21.35,3.009,19.26,42.57,125,2025-09-12
RF-PROD-2025-09,A2,19,-42,10,14.58,3.768,10.07,37.18,125,2025-09-12
RF-PROD-2025-09,A2,20,-42,1,20.83,3.282,18.41,42.11,125,2025-09-12
RF-PROD-2025-09,A2,21,-42,1,20.89,2.764,17.78,40.13,125,2025-09-12
RF-PROD-2025-09,A2,22,-42,1,22.65,2.594,18.90,40.97,125,2025-09-12
RF-PROD-2025-09,A2,23,-42,1,21.32,2.996,19.04,41.94,125,2025-09-12
RF-PROD-2025-09,A2,24,-42,10,17.97,4.950,10.66,40.19,125,2025-09-12
RF-PROD-2025-09,A2,25,-42,1,20.81,2.816,19.07,41.53,125,2025-09-12
RF-PROD-2025-09,A2,26,-42,1,21.82,2.532,18.86,42.17,125,2025-09-12
RF-PROD-2025-09,A2,27,-42,1,21.71,2.666,19.06,42.89,125,2025-09-12
RF-PROD-2025-09,A2,-28,-41,10,16.48,4.854,9.72,39.72,125,2025-09-12
RF-PROD-2025-09,A2,-27,-41,1,21.84,2.541,18.42,42.91,125,2025-09-12
RF-PROD-2025-09,A2,-26,-41,10,14.66,3.979,9.17,37.04,125,2025-09-12
RF-PROD-2025-09,A2,-25,-41,1,21.21,2.751,18.37,43.25,125,2025-09-12
RF-PROD-2025-09,A2,-24,-41,1,21.18,2.882,17.91,41.66,125,2025-09-12
RF-PROD-2025-09,A2,-23,-41,1,21.29,2.626,18.01,43.17,125,2025-09-12
RF-PROD-2025-09,A2,-22,-41,1,22.27,2.876,17.99,42.12,125,2025-09-12
RF-PROD-2025-09,A2,-21,-41,1,23.18,2.631,18.30,40.74,125,2025-09-12
RF-PROD-2025-09,A2,-20,-41,1,21.60,3.210,17.60,43.25,125,2025-09-12
RF-PROD-2025-09,A2,-19,-41,1,22.66,3.183,18.34,41.57,125,2025-09-12
RF-PROD-2025-09,A2,-18,-41,1,21.89,2.602,17.59,42.89,125,2025-09-12
RF-PROD-2025-09,A2,-17,-41,1,22.33,2.689,18.30,42.71,125,2025-09-12
RF-PROD-2025-09,A2,-16,-41,1,21.95,3.249,18.59,43.64,125,2025-09-12
RF-PROD-2025-09,A2,-15,-41,1,22.23,2.324,17.72,42.68,125,2025-09-12
RF-PROD-2025-09,A2,-14,-41,1,21.03,2.695,17.90,42.90,125,2025-09-12
RF-PROD-2025-09,A2,-13,-41,1,21.23,3.280,18.29,43.17,125,2025-09-12
RF-PROD-2025-09,A2,-12,-41,1,21.41,3.067,18.26,43.17,125,2025-09-12
RF-PROD-2025-09,A2,-11,-41,1,23.15,2.628,18.45,42.70,125,2025-09-12
RF-PROD-2025-09,A2,-10,-41,1,21.73,3.310,18.78,45.38,125,2025-09-12
RF-PROD-2025-09,A2,-9,-41,1,22.45,2.446,18.14,42.82,125,2025-09-12
RF-PROD-2025-09,A2,-8,-41,1,21.63,2.453,17.49,40.34,125,2025-09-12
RF-PROD-2025-09,A2,-7,-41,1,21.78,2.372,18.50,40.79,125,2025-09-12
RF-PROD-2025-09,A2,-6,-41,1,22.86,2.859,18.14,44.91,125,2025-09-12
RF-PROD-2025-09,A2,-5,-41,1,20.66,2.571,18.42,44.35,125,2025-09-12
RF-PROD-2025-09,A2,-4,-41,1,21.81,2.633,17.88,40.48,125,2025-09-12
RF-PROD-2025-09,A2,-3,-41,1,21.77,2.650,18.18,41.10,125,2025-09-12
RF-PROD-2025-09,A2,-2,-41,1,22.03,2.971,17.72,41.65,125,2025-09-12
RF-PROD-2025-09,A2,-1,-41,1,22.48,2.849,18.29,44.10,125,2025-09-12
RF-PROD-2025-09,A2,0,-41,1,21.78,3.085,17.96,43.01,125,2025-09-12
RF-PROD-2025-09,A2,1,-41,1,20.90,2.605,18.46,42.82,125,2025-09-12
RF-PROD-2025-09,A2,2,-41,1,21.82,2.777,18.48,41.36,125,2025-09-12
RF-PROD-2025-09,A2,3,-41,1,22.42,2.705,18.03,42.09,125,2025-09-12
RF-PROD-2025-09,A2,4,-41,1,22.03,2.825,18.67,43.66,125,2025-09-12
RF-PROD-2025-09,A2,5,-41,20,14.42,4.570,10.34,37.59,125,2025-09-12
RF-PROD-2025-09,A2,6,-41,1,21.92,3.285,18.52,41.04,125,2025-09-12
RF-PROD-2025-09,A2,7,-41,1,22.48,2.435,18.45,41.34,125,2025-09-12
RF-PROD-2025-09,A2,8,-41,1,21.63,2.614,18.85,42.19,125,2025-09-12
RF-PROD-2025-09,A2,9,-41,1,22.21,3.116,17.98,40.50,125,2025-09-12
RF-PROD-2025-09,A2,10,-41,1,21.12,2.751,17.87,40.72,125,2025-09-12
RF-PROD-2025-09,A2,11,-41,20,11.53,5.709,9.54,34.81,125,2025-09-12
RF-PROD-2025-09,A2,12,-41,1,22.25,2.887,17.88,40.70,125,2025-09-12
RF-PROD-2025-09,A2,13,-41,1,20.73,3.390,18.55,42.93,125,2025-09-12
RF-PROD-2025-09,A2,14,-41,1,21.32,2.508,18.51,37.12,125,2025-09-12
RF-PROD-2025-09,A2,15,-41,1,21.51,3.028,18.54,43.64,125,2025-09-12
RF-PROD-2025-09,A2,16,-41,1,21.51,2.921,18.27,40.84,125,2025-09-12
RF-PROD-2025-09,A2,17,-41,1,22.16,2.171,18.85,43.43,125,2025-09-12
RF-PROD-2025-09,A2,18,-41,1,22.71,3.092,18.64,41.77,125,2025-09-12
RF-PROD-2025-09,A2,19,-41,1,21.89,2.832,17.83,39.91,125,2025-09-12
RF-PROD-2025-09,A2,20,-41,1,21.40,2.747,18.37,42.65,125,2025-09-12
RF-PROD-2025-09,A2,21,-41,1,20.72,2.429,18.79,40.73,125,2025-09-12
RF-PROD-2025-09,A2,22,-41,1,21.95,2.776,18.92,40.57,125,2025-09-12
RF-PROD-2025-09,A2,23,-41,1,22.21,3.268,18.09,39.30,125,2025-09-12
RF-PROD-2025-09,A2,24,-41,1,21.61,2.581,18.99,42.24,125,2025-09-12
RF-PROD-2025-09,A2,25,-41,1,21.13,3.086,17.96,40.89,125,2025-09-12
RF-PROD-2025-09,A2,26,-41,1,22.10,2.506,18.02,40.49,125,2025-09-12
RF-PROD-2025-09,A2,27,-41,10,13.73,5.969,10.54,37.52,125,2025-09-12
RF-PROD-2025-09,A2,28,-41,20,16.23,5.752,10.05,35.65,125,2025-09-12
RF-PROD-2025-09,A2,-29,-40,1,22.30,2.770,18.72,40.90,125,2025-09-12
RF-PROD-2025-09,A2,-28,-40,11,12.45,6.600,10.22,38.99,125,2025-09-12
RF-PROD-2025-09,A2,-27,-40,1,20.53,2.951,17.71,41.19,125,2025-09-12
RF-PROD-2025-09,A2,-26,-40,11,19.38,5.343,9.70,39.33,125,2025-09-12
RF-PROD-2025-09,A2,-25,-40,1,21.75,2.911,18.28,42.31,125,2025-09-12
RF-PROD-2025-09,A2,-24,-40,1,21.03,2.805,17.91,40.74,125,2025-09-12
RF-PROD-2025-09,A2,-23,-40,1,21.67,3.589,17.77,40.29,125,2025-09-12
RF-PROD-2025-09,A2,-22,-40,1,22.01,2.789,18.36,44.56,125,2025-09-12
RF-PROD-2025-09,A2,-21,-40,1,22.30,2.931,18.70,40.66,125,2025-09-12
RF-PROD-2025-09,A2,-20,-40,1,22.29,2.567,17.98,41.83,125,2025-09-12
RF-PROD-2025-09,A2,-19,-40,1,21.10,2.714,18.30,44.47,125,2025-09-12
RF-PROD-2025-09,A2,-18,-40,1,21.34,3.096,17.71,39.82,125,2025-09-12
RF-PROD-2025-09,A2,-17,-40,11,11.85,6.178,8.79,37.70,125,2025-09-12
RF-PROD-2025-09,A2,-16,-40,1,22.65,3.061,18.06,39.82,125,2025-09-12
RF-PROD-2025-09,A2,-15,-40,10,16.38,5.638,10.38,39.31,125,2025-09-12
RF-PROD-2025-09,A2,-14,-40,1,21.80,2.438,18.34,41.50,125,2025-09-12
RF-PROD-2025-09,A2,-13,-40,1,21.41,2.736,18.14,42.40,125,2025-09-12
RF-PROD-2025-09,A2,-12,-40,1,21.31,3.015,18.20,42.45,125,2025-09-12
RF-PROD-2025-09,A2,-11,-40,1,22.43,3.280,18.81,45.39,125,2025-09-12
RF-PROD-2025-09,A2,-10,-40,1,20.51,3.169,18.56,44.29,125,2025-09-12
RF-PROD-2025-09,A2,-9,-40,1,22.51,3.153,18.27,42.03,125,2025-09-12
RF-PROD-2025-09,A2,-8,-40,12,17.22,6.224,9.60,39.34,125,2025-09-12
RF-PROD-2025-09,A2,-7,-40,1,21.55,2.920,18.56,41.78,125,2025-09-12
RF-PROD-2025-09,A2,-6,-40,1,22.00,3.075,18.45,41.94,125,2025-09-12
RF-PROD-2025-09,A2,-5,-40,1,21.71,3.384,17.36,42.21,125,2025-09-12
RF-PROD-2025-09,A2,-4,-40,1,22.24,3.055,19.55,40.73,125,2025-09-12
RF-PROD-2025-09,A2,-3,-40,1,20.68,2.735,17.88,45.01,125,2025-09-12
RF-PROD-2025-09,A2,-2,-40,11,14.93,4.925,9.80,42.35,125,2025-09-12
RF-PROD-2025-09,A2,-1,-40,1,21.57,2.434,18.21,43.84,125,2025-09-12
RF-PROD-2025-09,A2,0,-40,20,7.30,4.999,9.40,40.20,125,2025-09-12
RF-PROD-2025-09,A2,1,-40,1,21.88,2.850,18.27,43.43,125,2025-09-12
RF-PROD-2025-09,A2,2,-40,1,21.90,2.708,18.58,42.02,125,2025-09-12
RF-PROD-2025-09,A2,3,-40,1,22.16,2.516,18.15,42.63,125,2025-09-12
RF-PROD-2025-09,A2,4,-40,1,21.31,2.875,18.82,40.69,125,2025-09-12
RF-PROD-2025-09,A2,5,-40,1,22.11,2.799,18.26,42.41,125,2025-09-12
RF-PROD-2025-09,A2,6,-40,1,21.59,2.791,17.78,42.13,125,2025-09-12
RF-PROD-2025-09,A2,7,-40,1,21.23,2.717,18.96,41.42,125,2025-09-12
RF-PROD-2025-09,A2,8,-40,1,20.54,2.935,18.14,41.51,125,2025-09-12
RF-PROD-2025-09,A2,9,-40,1,21.88,3.111,18.54,41.89,125,2025-09-12
RF-PROD-2025-09,A2,10,-40,1,22.19,3.314,18.48,42.28,125,2025-09-12
RF-PROD-2025-09,A2,11,-40,1,21.32,3.060,18.65,41.68,125,2025-09-12
RF-PROD-2025-09,A2,12,-40,1,21.64,2.613,18.32,40.37,125,2025-09-12
RF-PROD-2025-09,A2,13,-40,1,21.69,2.638,18.86,43.74,125,2025-09-12
RF-PROD-2025-09,A2,14,-40,1,21.77,2.014,17.62,42.31,125,2025-09-12
RF-PROD-2025-09,A2,15,-40,1,21.57,2.762,18.64,41.97,125,2025-09-12
RF-PROD-2025-09,A2,16,-40,1,21.90,2.538,18.90,41.27,125,2025-09-12
RF-PROD-2025-09,A2,17,-40,1,22.23,3.000,18.68,43.98,125,2025-09-12
RF-PROD-2025-09,A2,18,-40,1,22.23,2.905,18.66,40.63,125,2025-09-12
RF-PROD-2025-09,A2,19,-40,1,22.32,3.074,18.06,40.81,125,2025-09-12
RF-PROD-2025-09,A2,20,-40,1,22.42,2.861,18.39,43.84,125,2025-09-12
RF-PROD-2025-09,A2,21,-40,1,21.16,2.487,18.02,41.05,125,2025-09-12
RF-PROD-2025-09,A2,22,-40,1,21.46,2.586,18.83,42.55,125,2025-09-12
RF-PROD-2025-09,A2,23,-40,1,22.72,2.614,18.70,40.09,125,2025-09-12
RF-PROD-2025-09,A2,24,-40,1,22.67,2.893,18.17,42.16,125,2025-09-12
RF-PROD-2025-09,A2,25,-40,1,21.57,2.475,19.03,40.21,125,2025-09-12
RF-PROD-2025-09,A2,26,-40,1,21.72,2.976,18.50,40.35,125,2025-09-12
RF-PROD-2025-09,A2,27,-40,11,19.07,3.875,10.04,37.42,125,2025-09-12
RF-PROD-2025-09,A2,28,-40,1,22.03,2.683,18.72,44.03,125,2025-09-12
RF-PROD-2025-09,A2,29,-40,11,13.14,6.110,9.81,37.90,125,2025-09-12
RF-PROD-2025-09,A2,-30,-39,12,13.58,5.554,8.85,36.09,125,2025-09-12
RF-PROD-2025-09,A2,-29,-39,12,16.44,6.362,9.82,36.66,125,2025-09-12
RF-PROD-2025-09,A2,-28,-39,1,22.28,3.134,17.54,39.76,125,2025-09-12
RF-PROD-2025-09,A2,-27,-39,1,21.34,2.904,18.02,41.93,125,2025-09-12
RF-PROD-2025-09,A2,-26,-39,1,21.31,2.438,18.76,41.07,125,2025-09-12
RF-PROD-2025-09,A2,-25,-39,1,21.88,2.882,17.83,41.09,125,2025-09-12
RF-PROD-2025-09,A2,-24,-39,1,21.13,2.219,18.18,41.82,125,2025-09-12
RF-PROD-2025-09,A2,-23,-39,1,21.44,3.193,19.07,41.51,125,2025-09-12
RF-PROD-2025-09,A2,-22,-39,1,21.59,3.197,17.97,41.28,125,2025-09-12
RF-PROD-2025-09,A2,-21,-39,1,20.88,2.719,18.77,42.67,125,2025-09-12
RF-PROD-2025-09,A2,-20,-39,1,21.20,2.797,18.70,40.73,125,2025-09-12
RF-PROD-2025-09,A2,-19,-39,1,21.17,2.682,17.57,42.72,125,2025-09-12
RF-PROD-2025-09,A2,-18,-39,1,21.95,3.233,18.21,42.52,125,2025-09-12
RF-PROD-2025-09,A2,-17,-39,11,17.31,4.773,9.86,38.98,125,2025-09-12
RF-PROD-2025-09,A2,-16,-39,1,20.75,2.757,18.55,43.67,125,2025-09-12
RF-PROD-2025-09,A2,-15,-39,1,20.82,2.595,18.11,40.73,125,2025-09-12
RF-PROD-2025-09,A2,-14,-39,20,14.87,4.785,9.25,37.36,125,2025-09-12
RF-PROD-2025-09,A2,-13,-39,1,21.62,3.028,17.96,43.88,125,2025-09-12
RF-PROD-2025-09,A2,-12,-39,1,22.08,2.841,18.44,41.11,125,2025-09-12
RF-PROD-2025-09,A2,-11,-39,1,22.10,2.685,17.91,42.69,125,2025-09-12
RF-PROD-2025-09,A2,-10,-39,1,21.87,3.144,18.11,42.57,125,2025-09-12
RF-PROD-2025-09,A2,-9,-39,1,20.92,2.308,17.89,41.72,125,2025-09-12
RF-PROD-2025-09,A2,-8,-39,1,21.92,3.282,17.82,42.84,125,2025-09-12
RF-PROD-2025-09,A2,-7,-39,1,20.86,2.763,18.70,44.41,125,2025-09-12
RF-PROD-2025-09,A2,-6,-39,1,22.58,2.726,19.09,43.09,125,2025-09-12
RF-PROD-2025-09,A2,-5,-39,1,21.45,3.223,18.45,41.86,125,2025-09-12
RF-PROD-2025-09,A2,-4,-39,1,21.28,3.418,18.19,44.23,125,2025-09-12
RF-PROD-2025-09,A2,-3,-39,1,21.54,2.605,17.42,41.26,125,2025-09-12
RF-PROD-2025-09,A2,-2,-39,1,21.95,2.963,17.60,38.89,125,2025-09-12
RF-PROD-2025-09,A2,-1,-39,1,22.38,2.940,17.98,43.51,125,2025-09-12
RF-PROD-2025-09,A2,0,-39,1,21.14,3.180,18.34,40.15,125,2025-09-12
RF-PROD-2025-09,A2,1,-39,1,21.63,2.436,17.48,41.39,125,2025-09-12
RF-PROD-2025-09,A2,2,-39,1,21.83,3.283,18.17,43.11,125,2025-09-12
RF-PROD-2025-09,A2,3,-39,1,21.40,2.923,18.48,41.19,125,2025-09-12
RF-PROD-2025-09,A2,4,-39,1,22.46,3.123,18.25,42.20,125,2025-09-12
RF-PROD-2025-09,A2,5,-39,1,22.25,2.625,18.05,41.89,125,2025-09-12
RF-PROD-2025-09,A2,6,-39,11,12.29,6.503,10.22,38.29,125,2025-09-12
RF-PROD-2025-09,A2,7,-39,1,21.09,2.898,18.51,38.69,125,2025-09-12
RF-PROD-2025-09,A2,8,-39,1,20.98,3.217,18.86,44.28,125,2025-09-12
RF-PROD-2025-09,A2,9,-39,1,21.64,2.731,18.29,39.84,125,2025-09-12
RF-PROD-2025-09,A2,10,-39,1,22.32,2.901,17.90,42.22,125,2025-09-12
RF-PROD-2025-09,A2,11,-39,1,21.85,2.462,19.01,43.58,125,2025-09-12
RF-PROD-2025-09,A2,12,-39,1,21.04,2.830,18.42,40.95,125,2025-09-12
RF-PROD-2025-09,A2,13,-39,1,21.86,2.803,17.55,40.91,125,2025-09-12
RF-PROD-2025-09,A2,14,-39,1,22.29,2.734,18.51,40.24,125,2025-09-12
RF-PROD-2025-09,A2,15,-39,1,21.96,3.277,18.92,43.74,125,2025-09-12
RF-PROD-2025-09,A2,16,-39,1,22.31,2.370,18.95,43.16,125,2025-09-12
RF-PROD-2025-09,A2,17,-39,1,19.81,2.833,18.53,42.57,125,2025-09-12
RF-PROD-2025-09,A2,18,-39,1,22.63,2.603,18.37,43.43,125,2025-09-12
RF-PROD-2025-09,A2,19,-39,1,21.83,3.165,18.47,42.58,125,2025-09-12
RF-PROD-2025-09,A2,20,-39,1,20.87,2.638,18.55,43.27,125,2025-09-12
RF-PROD-2025-09,A2,21,-39,1,20.68,2.896,17.97,44.54,125,2025-09-12
RF-PROD-2025-09,A2,22,-39,1,22.15,2.953,19.13,41.84,125,2025-09-12
RF-PROD-2025-09,A2,23,-39,1,22.01,3.203,18.91,41.86,125,2025-09-12
RF-PROD-2025-09,A2,24,-39,1,21.85,2.621,18.14,41.40,125,2025-09-12
RF-PROD-2025-09,A2,25,-39,1,22.26,2.589,18.43,41.98,125,2025-09-12
RF-PROD-2025-09,A2,26,-39,1,21.74,3.119,18.97,43.42,125,2025-09-12
RF-PROD-2025-09,A2,27,-39,1,21.55,2.886,18.59,42.07,125,2025-09-12
RF-PROD-2025-09,A2,28,-39,11,13.15,5.569,10.95,36.90,125,2025-09-12
RF-PROD-2025-09,A2,29,-39,1,21.98,2.770,19.06,43.60,125,2025-09-12
RF-PROD-2025-09,A2,30,-39,11,14.67,5.385,10.09,39.54,125,2025-09-12
RF-PROD-2025-09,A2,-31,-38,12,17.42,3.120,10.21,37.71,125,2025-09-12
RF-PROD-2025-09,A2,-30,-38,11,12.83,6.131,9.61,38.88,125,2025-09-12
RF-PROD-2025-09,A2,-29,-38,1,22.50,2.731,17.99,44.14,125,2025-09-12
RF-PROD-2025-09,A2,-28,-38,1,19.88,2.771,17.33,41.99,125,2025-09-12
RF-PROD-2025-09,A2,-27,-38,1,20.95,3.218,17.10,40.59,125,2025-09-12
RF-PROD-2025-09,A2,-26,-38,1,21.54,2.462,18.27,41.86,125,2025-09-12
RF-PROD-2025-09,A2,-25,-38,1,21.36,2.581,17.44,41.37,125,2025-09-12
RF-PROD-2025-09,A2,-24,-38,1,21.71,3.068,18.55,40.61,125,2025-09-12
RF-PROD-2025-09,A2,-23,-38,12,9.92,5.396,9.75,37.34,125,2025-09-12
RF-PROD-2025-09,A2,-22,-38,1,21.75,2.877,18.57,40.54,125,2025-09-12
RF-PROD-2025-09,A2,-21,-38,1,22.16,3.035,17.94,42.97,125,2025-09-12
RF-PROD-2025-09,A2,-20,-38,1,22.53,3.033,18.06,39.71,125,2025-09-12
RF-PROD-2025-09,A2,-19,-38,12,19.35,6.850,9.08,34.63,125,2025-09-12
RF-PROD-2025-09,A2,-18,-38,1,22.45,2.817,17.81,41.58,125,2025-09-12
RF-PROD-2025-09,A2,-17,-38,1,22.11,2.313,18.00,42.66,125,2025-09-12
RF-PROD-2025-09,A2,-16,-38,1,21.81,2.958,17.71,42.24,125,2025-09-12
RF-PROD-2025-09,A2,-15,-38,1,22.66,2.733,18.17,41.18,125,2025-09-12
RF-PROD-2025-09,A2,-14,-38,1,21.94,3.214,18.09,42.61,125,2025-09-12
RF-PROD-2025-09,A2,-13,-38,1,22.36,2.849,19.13,44.03,125,2025-09-12
RF-PROD-2025-09,A2,-12,-38,1,21.04,3.374,18.29,40.75,125,2025-09-12
RF-PROD-2025-09,A2,-11,-38,1,22.47,2.852,18.51,41.89,125,2025-09-12
RF-PROD-2025-09,A2,-10,-38,1,21.14,2.968,18.31,43.08,125,2025-09-12
RF-PROD-2025-09,A2,-9,-38,1,21.89,3.373,17.70,43.72,125,2025-09-12
RF-PROD-2025-09,A2,-8,-38,1,21.15,2.545,18.65,39.77,125,2025-09-12
RF-PROD-2025-09,A2,-7,-38,1,22.43,2.451,18.73,42.15,125,2025-09-12
RF-PROD-2025-09,A2,-6,-38,1,20.69,2.884,19.24,40.92,125,2025-09-12
RF-PROD-2025-09,A2,-5,-38,11,12.61,5.360,10.05,38.30,125,2025-09-12
RF-PROD-2025-09,A2,-4,-38,1,21.88,2.738,18.99,41.15,125,2025-09-12
RF-PROD-2025-09,A2,-3,-38,1,22.43,2.892,18.02,43.85,125,2025-09-12
RF-PROD-2025-09,A2,-2,-38,1,21.43,2.536,17.98,43.68,125,2025-09-12
RF-PROD-2025-09,A2,-1,-38,1,22.00,3.056,18.66,40.56,125,2025-09-12
RF-PROD-2025-09,A2,0,-38,1,22.39,2.684,17.87,44.26,125,2025-09-12
RF-PROD-2025-09,A2,1,-38,1,21.76,3.092,18.89,41.49,125,2025-09-12
RF-PROD-2025-09,A2,2,-38,1,21.43,3.144,19.11,42.98,125,2025-09-12
RF-PROD-2025-09,A2,3,-38,1,22.03,3.029,18.32,44.41,125,2025-09-12
RF-PROD-2025-09,A2,4,-38,1,20.78,2.886,18.44,43.25,125,2025-09-12
RF-PROD-2025-09,A2,5,-38,1,22.57,3.008,18.64,39.27,125,2025-09-12
RF-PROD-2025-09,A2,6,-38,1,20.77,2.804,18.51,44.58,125,2025-09-12
RF-PROD-2025-09,A2,7,-38,1,22.06,3.353,18.26,43.05,125,2025-09-12
RF-PROD-2025-09,A2,8,-38,1,21.89,2.595,18.24,44.99,125,2025-09-12
RF-PROD-2025-09,A2,9,-38,1,21.53,3.304,18.45,40.89,125,2025-09-12
RF-PROD-2025-09,A2,10,-38,1,21.00,3.026,17.96,42.76,125,2025-09-12
RF-PROD-2025-09,A2,11,-38,1,22.93,2.614,18.95,44.50,125,2025-09-12
RF-PROD-2025-09,A2,12,-38,1,20.46,2.381,17.93,43.35,125,2025-09-12
RF-PROD-2025-09,A2,13,-38,1,21.40,2.354,18.62,41.42,125,2025-09-12
RF-PROD-2025-09,A2,14,-38,1,22.40,2.424,18.90,43.07,125,2025-09-12
