lot_id,wafer_id,die_x,die_y,hard_bin,soft_bin,IDD_UA,VTH_V,BW_MHZ,CONTINUITY,VTH_FLAG
IMG-SENSOR-003,W02,3,6,1,100,10.88,0.4692,487.9,P,P
IMG-SENSOR-003,W02,4,6,1,100,17.00,0.5067,474.1,P,P
IMG-SENSOR-003,W02,5,6,1,100,14.48,0.4924,500.9,P,P
IMG-SENSOR-003,W02,6,6,2,302,30.53,0.6377,294.0,F,F
IMG-SENSOR-003,W02,7,6,1,100,11.99,0.4977,484.7,P,P
IMG-SENSOR-003,W02,8,6,1,100,14.35,0.4991,492.5,P,P
IMG-SENSOR-003,W02,9,6,1,100,12.46,0.4993,532.2,P,P
IMG-SENSOR-003,W02,10,6,1,100,14.70,0.5013,453.7,P,P
IMG-SENSOR-003,W02,11,6,1,100,13.14,0.5106,468.2,P,P
IMG-SENSOR-003,W02,-11,7,1,100,8.82,0.4458,471.7,P,P
IMG-SENSOR-003,W02,-10,7,1,100,11.76,0.4556,462.4,P,P
IMG-SENSOR-003,W02,-9,7,1,100,12.98,0.4520,449.3,P,P
IMG-SENSOR-003,W02,-8,7,1,100,14.33,0.4641,446.4,P,P
IMG-SENSOR-003,W02,-7,7,1,100,11.62,0.4734,495.2,P,P
IMG-SENSOR-003,W02,-6,7,1,100,10.16,0.4861,480.6,P,P
IMG-SENSOR-003,W02,-5,7,1,100,15.05,0.4941,499.8,P,P
IMG-SENSOR-003,W02,-4,7,1,100,10.73,0.5001,452.1,P,P
IMG-SENSOR-003,W02,-3,7,1,100,8.76,0.4707,447.1,P,P
IMG-SENSOR-003,W02,-2,7,1,100,13.68,0.4914,472.2,P,P
IMG-SENSOR-003,W02,-1,7,1,100,13.33,0.4778,480.9,P,P
IMG-SENSOR-003,W02,0,7,1,100,10.95,0.5165,505.0,P,P
IMG-SENSOR-003,W02,1,7,1,100,12.55,0.5059,481.0,P,P
IMG-SENSOR-003,W02,2,7,4,301,39.97,0.6402,324.2,P,F
IMG-SENSOR-003,W02,3,7,1,100,13.26,0.4781,470.5,P,P
IMG-SENSOR-003,W02,4,7,1,100,15.88,0.5069,490.3,P,P
IMG-SENSOR-003,W02,5,7,1,100,12.09,0.5057,476.8,P,P
IMG-SENSOR-003,W02,6,7,1,100,9.39,0.4995,497.9,P,P
IMG-SENSOR-003,W02,7,7,1,100,11.80,0.4973,482.9,P,P
IMG-SENSOR-003,W02,8,7,1,100,15.16,0.4808,462.5,P,P
IMG-SENSOR-003,W02,9,7,1,100,12.82,0.5217,466.6,P,P
IMG-SENSOR-003,W02,10,7,1,100,11.39,0.5073,477.4,P,P
IMG-SENSOR-003,W02,11,7,1,100,12.71,0.4809,485.2,P,P
IMG-SENSOR-003,W02,-11,8,1,100,9.57,0.4350,477.9,P,P
IMG-SENSOR-003,W02,-10,8,1,100,13.51,0.4774,471.3,P,P
IMG-SENSOR-003,W02,-9,8,1,100,10.84,0.4582,498.3,P,P
IMG-SENSOR-003,W02,-8,8,2,302,50.09,0.6071,320.2,P,P
IMG-SENSOR-003,W02,-7,8,1,100,11.77,0.4657,497.5,P,P
IMG-SENSOR-003,W02,-6,8,1,100,12.31,0.4719,469.2,P,P
IMG-SENSOR-003,W02,-5,8,1,100,10.34,0.4891,477.9,P,P
IMG-SENSOR-003,W02,-4,8,1,100,11.43,0.4531,458.6,P,P
IMG-SENSOR-003,W02,-3,8,1,100,9.71,0.4527,478.4,P,P
IMG-SENSOR-003,W02,-2,8,1,100,15.29,0.4676,481.9,P,P
IMG-SENSOR-003,W02,-1,8,1,100,13.50,0.4659,478.3,P,P
IMG-SENSOR-003,W02,0,8,1,100,15.17,0.4868,484.2,P,P
IMG-SENSOR-003,W02,1,8,1,100,12.08,0.4788,447.7,P,P
IMG-SENSOR-003,W02,2,8,1,100,16.28,0.4812,501.4,P,P
IMG-SENSOR-003,W02,3,8,1,100,12.63,0.5034,458.7,P,P
IMG-SENSOR-003,W02,4,8,1,100,10.56,0.5283,456.8,P,P
IMG-SENSOR-003,W02,5,8,1,100,13.05,0.5027,487.9,P,P
IMG-SENSOR-003,W02,6,8,1,100,11.71,0.4801,486.4,P,P
IMG-SENSOR-003,W02,7,8,1,100,15.82,0.4928,489.4,P,P
IMG-SENSOR-003,W02,8,8,1,100,9.99,0.4780,520.3,P,P
IMG-SENSOR-003,W02,9,8,1,100,13.09,0.5127,478.9,P,P
IMG-SENSOR-003,W02,10,8,1,100,10.33,0.5317,464.5,P,P
IMG-SENSOR-003,W02,11,8,2,302,42.86,0.6361,304.7,F,F
IMG-SENSOR-003,W02,-11,9,1,100,14.74,0.4472,481.9,P,P
IMG-SENSOR-003,W02,-10,9,1,100,14.17,0.4789,477.9,P,P
IMG-SENSOR-003,W02,-9,9,1,100,14.28,0.4525,457.3,P,P
IMG-SENSOR-003,W02,-8,9,1,100,12.53,0.4552,487.8,P,P
IMG-SENSOR-003,W02,-7,9,1,100,14.17,0.4756,494.9,P,P
IMG-SENSOR-003,W02,-6,9,1,100,11.62,0.4570,480.0,P,P
IMG-SENSOR-003,W02,-5,9,1,100,9.59,0.4716,488.0,P,P
IMG-SENSOR-003,W02,-4,9,1,100,12.61,0.4772,459.4,P,P
IMG-SENSOR-003,W02,-3,9,1,100,13.51,0.4811,494.0,P,P
IMG-SENSOR-003,W02,-2,9,1,100,16.55,0.4743,492.9,P,P
IMG-SENSOR-003,W02,-1,9,1,100,12.12,0.4939,460.4,P,P
IMG-SENSOR-003,W02,0,9,1,100,12.16,0.4972,517.9,P,P
IMG-SENSOR-003,W02,1,9,1,100,10.64,0.4723,489.0,P,P
IMG-SENSOR-003,W02,2,9,1,100,11.84,0.4991,470.5,P,P
IMG-SENSOR-003,W02,3,9,1,100,14.81,0.4798,462.7,P,P
IMG-SENSOR-003,W02,4,9,1,100,11.24,0.4748,443.7,P,P
IMG-SENSOR-003,W02,5,9,1,100,13.62,0.4979,456.0,P,P
IMG-SENSOR-003,W02,6,9,1,100,11.36,0.5333,449.7,P,P
IMG-SENSOR-003,W02,7,9,1,100,13.05,0.5043,515.4,P,P
IMG-SENSOR-003,W02,8,9,1,100,13.54,0.4814,471.3,P,P
IMG-SENSOR-003,W02,9,9,1,100,12.42,0.5331,450.8,P,P
IMG-SENSOR-003,W02,10,9,1,100,12.39,0.4946,465.3,P,P
IMG-SENSOR-003,W02,11,9,1,100,13.35,0.5112,484.9,P,P
IMG-SENSOR-003,W02,-11,10,2,202,45.27,0.5836,259.9,P,P
IMG-SENSOR-003,W02,-10,10,1,100,13.34,0.4792,483.3,P,P
IMG-SENSOR-003,W02,-9,10,1,100,12.50,0.4906,475.4,P,P
IMG-SENSOR-003,W02,-8,10,1,100,15.94,0.5009,458.9,P,P
IMG-SENSOR-003,W02,-7,10,1,100,15.02,0.4912,470.7,P,P
IMG-SENSOR-003,W02,-6,10,1,100,12.20,0.4756,486.1,P,P
IMG-SENSOR-003,W02,-5,10,1,100,13.86,0.4727,494.6,P,P
IMG-SENSOR-003,W02,-4,10,1,100,12.46,0.4852,488.4,P,P
IMG-SENSOR-003,W02,-3,10,1,100,10.06,0.5050,475.4,P,P
IMG-SENSOR-003,W02,-2,10,1,100,12.77,0.5024,471.3,P,P
IMG-SENSOR-003,W02,-1,10,1,100,13.26,0.4741,470.1,P,P
IMG-SENSOR-003,W02,0,10,1,100,14.78,0.5130,490.5,P,P
IMG-SENSOR-003,W02,1,10,1,100,11.76,0.5020,482.2,P,P
IMG-SENSOR-003,W02,2,10,1,100,14.99,0.4885,463.4,P,P
IMG-SENSOR-003,W02,3,10,1,100,13.02,0.4805,482.7,P,P
IMG-SENSOR-003,W02,4,10,1,100,14.67,0.4657,489.3,P,P
IMG-SENSOR-003,W02,5,10,1,100,12.84,0.4993,501.8,P,P
IMG-SENSOR-003,W02,6,10,1,100,10.43,0.5032,476.6,P,P
IMG-SENSOR-003,W02,7,10,1,100,9.81,0.5180,488.3,P,P
IMG-SENSOR-003,W02,8,10,1,100,8.98,0.5037,455.9,P,P
IMG-SENSOR-003,W02,9,10,1,100,9.95,0.5032,455.8,P,P
IMG-SENSOR-003,W02,10,10,1,100,14.69,0.5057,481.8,P,P
IMG-SENSOR-003,W02,11,10,1,100,10.11,0.5150,436.6,P,P
IMG-SENSOR-003,W02,-11,11,1,100,12.46,0.4447,510.1,P,P
IMG-SENSOR-003,W02,-10,11,1,100,11.19,0.4651,487.7,P,P
IMG-SENSOR-003,W02,-9,11,1,100,13.01,0.4938,505.3,P,P
IMG-SENSOR-003,W02,-8,11,1,100,11.40,0.4933,454.7,P,P
IMG-SENSOR-003,W02,-7,11,1,100,10.11,0.4888,490.2,P,P
IMG-SENSOR-003,W02,-6,11,1,100,13.07,0.4459,481.9,P,P
IMG-SENSOR-003,W02,-5,11,1,100,11.77,0.4699,501.3,P,P
IMG-SENSOR-003,W02,-4,11,1,100,13.36,0.4910,479.1,P,P
IMG-SENSOR-003,W02,-3,11,1,100,15.01,0.4946,488.7,P,P
IMG-SENSOR-003,W02,-2,11,1,100,10.98,0.4938,458.4,P,P
IMG-SENSOR-003,W02,-1,11,1,100,13.00,0.5017,474.5,P,P
IMG-SENSOR-003,W02,0,11,1,100,10.06,0.4976,492.5,P,P
IMG-SENSOR-003,W02,1,11,1,100,11.57,0.5009,474.5,P,P
IMG-SENSOR-003,W02,2,11,1,100,11.41,0.4730,459.2,P,P
IMG-SENSOR-003,W02,3,11,1,100,13.38,0.5009,469.2,P,P
IMG-SENSOR-003,W02,4,11,1,100,13.21,0.4952,452.5,P,P
IMG-SENSOR-003,W02,5,11,1,100,11.70,0.4891,495.6,P,P
IMG-SENSOR-003,W02,6,11,1,100,12.58,0.4999,470.1,P,P
IMG-SENSOR-003,W02,7,11,1,100,14.06,0.4907,474.6,P,P
IMG-SENSOR-003,W02,8,11,1,100,12.44,0.5011,458.8,P,P
IMG-SENSOR-003,W02,9,11,1,100,14.89,0.5308,490.6,P,P
IMG-SENSOR-003,W02,10,11,1,100,11.75,0.5054,506.0,P,P
IMG-SENSOR-003,W02,11,11,1,100,9.51,0.5365,491.1,P,P
IMG-SENSOR-003,W02,-11,12,1,100,8.62,0.4495,497.3,P,P
IMG-SENSOR-003,W02,-10,12,1,100,10.80,0.4857,474.3,P,P
IMG-SENSOR-003,W02,-9,12,1,100,9.35,0.4994,476.1,P,P
IMG-SENSOR-003,W02,-8,12,1,100,12.26,0.4559,480.4,P,P
IMG-SENSOR-003,W02,-7,12,1,100,13.71,0.4825,487.6,P,P
IMG-SENSOR-003,W02,-6,12,1,100,12.22,0.4594,490.8,P,P
IMG-SENSOR-003,W02,-5,12,1,100,9.56,0.4541,486.7,P,P
IMG-SENSOR-003,W02,-4,12,1,100,13.73,0.4910,481.2,P,P
IMG-SENSOR-003,W02,-3,12,1,100,14.88,0.5041,474.2,P,P
IMG-SENSOR-003,W02,-2,12,1,100,13.52,0.4891,473.3,P,P
IMG-SENSOR-003,W02,-1,12,1,100,9.95,0.4886,475.3,P,P
IMG-SENSOR-003,W02,0,12,1,100,11.33,0.4780,476.4,P,P
IMG-SENSOR-003,W02,1,12,1,100,12.68,0.5083,465.6,P,P
IMG-SENSOR-003,W02,2,12,1,100,11.85,0.5040,489.0,P,P
IMG-SENSOR-003,W02,3,12,1,100,11.59,0.5120,469.7,P,P
IMG-SENSOR-003,W02,4,12,1,100,12.83,0.4776,486.2,P,P
IMG-SENSOR-003,W02,5,12,1,100,9.79,0.4971,472.8,P,P
IMG-SENSOR-003,W02,6,12,1,100,14.23,0.5233,486.0,P,P
IMG-SENSOR-003,W02,7,12,1,100,13.28,0.4876,490.0,P,P
IMG-SENSOR-003,W02,8,12,1,100,9.98,0.5305,474.2,P,P
IMG-SENSOR-003,W02,9,12,1,100,12.27,0.4956,475.8,P,P
IMG-SENSOR-003,W02,10,12,1,100,10.08,0.5355,478.1,P,P
IMG-SENSOR-003,W02,11,12,1,100,12.40,0.5116,473.2,P,P
IMG-SENSOR-003,W02,-11,13,1,100,11.43,0.4595,459.5,P,P
IMG-SENSOR-003,W02,-10,13,3,401,51.98,0.6331,313.6,F,P
IMG-SENSOR-003,W02,-9,13,1,100,10.28,0.4742,504.9,P,P
IMG-SENSOR-003,W02,-8,13,1,100,12.78,0.4668,483.6,P,P
IMG-SENSOR-003,W02,-7,13,1,100,10.52,0.4875,481.5,P,P
IMG-SENSOR-003,W02,-6,13,1,100,9.90,0.4531,470.9,P,P
IMG-SENSOR-003,W02,-5,13,1,100,11.00,0.4906,469.2,P,P
IMG-SENSOR-003,W02,-4,13,1,100,11.35,0.4731,470.2,P,P
IMG-SENSOR-003,W02,-3,13,1,100,10.44,0.4987,473.4,P,P
IMG-SENSOR-003,W02,-2,13,1,100,10.40,0.4864,461.3,P,P
IMG-SENSOR-003,W02,-1,13,1,100,13.78,0.5267,496.0,P,P
IMG-SENSOR-003,W02,0,13,1,100,11.45,0.4800,469.9,P,P
IMG-SENSOR-003,W02,1,13,1,100,9.87,0.5177,482.6,P,P
IMG-SENSOR-003,W02,2,13,1,100,11.60,0.5030,444.1,P,P
IMG-SENSOR-003,W02,3,13,1,100,10.55,0.4693,452.9,P,P
IMG-SENSOR-003,W02,4,13,1,100,9.99,0.4708,474.2,P,P
IMG-SENSOR-003,W02,5,13,1,100,11.83,0.4848,486.4,P,P
IMG-SENSOR-003,W02,6,13,1,100,10.59,0.4809,485.2,P,P
IMG-SENSOR-003,W02,7,13,1,100,13.73,0.5204,485.8,P,P
IMG-SENSOR-003,W02,8,13,2,302,30.41,0.6653,317.2,F,F
IMG-SENSOR-003,W02,9,13,1,100,12.22,0.5030,463.9,P,P
IMG-SENSOR-003,W02,10,13,1,100,15.17,0.4979,454.1,P,P
IMG-SENSOR-003,W02,11,13,1,100,15.16,0.5258,489.3,P,P
IMG-SENSOR-003,W02,-11,14,1,100,12.48,0.4796,462.5,P,P
IMG-SENSOR-003,W02,-10,14,1,100,14.93,0.4627,487.7,P,P
IMG-SENSOR-003,W02,-9,14,1,100,11.38,0.4663,456.7,P,P
IMG-SENSOR-003,W02,-8,14,1,100,13.69,0.4819,477.7,P,P
IMG-SENSOR-003,W02,-7,14,1,100,12.51,0.4872,526.0,P,P
IMG-SENSOR-003,W02,-6,14,1,100,13.51,0.4855,466.6,P,P
IMG-SENSOR-003,W02,-5,14,1,100,11.00,0.4730,452.8,P,P
IMG-SENSOR-003,W02,-4,14,1,100,12.02,0.5011,474.5,P,P
IMG-SENSOR-003,W02,-3,14,1,100,14.57,0.4970,475.7,P,P
IMG-SENSOR-003,W02,-2,14,1,100,10.40,0.4769,466.6,P,P
IMG-SENSOR-003,W02,-1,14,1,100,14.28,0.4705,429.5,P,P
IMG-SENSOR-003,W02,0,14,1,100,8.26,0.4887,483.4,P,P
IMG-SENSOR-003,W02,1,14,1,100,11.78,0.5175,476.9,P,P
IMG-SENSOR-003,W02,2,14,1,100,11.07,0.5083,464.6,P,P
IMG-SENSOR-003,W02,3,14,1,100,11.32,0.5273,483.1,P,P
IMG-SENSOR-003,W02,4,14,1,100,15.64,0.5263,498.6,P,P
IMG-SENSOR-003,W02,5,14,1,100,8.69,0.4808,444.4,P,P
IMG-SENSOR-003,W02,6,14,1,100,11.06,0.4851,444.8,P,P
IMG-SENSOR-003,W02,7,14,1,100,16.81,0.5351,476.3,P,P
IMG-SENSOR-003,W02,8,14,1,100,13.91,0.5342,480.7,P,P
IMG-SENSOR-003,W02,9,14,1,100,14.01,0.5142,442.1,P,P
IMG-SENSOR-003,W02,10,14,1,100,14.94,0.5104,446.1,P,P
IMG-SENSOR-003,W02,11,14,1,100,11.48,0.5169,463.8,P,P
IMG-SENSOR-003,W02,-11,15,1,100,12.87,0.4865,489.4,P,P
IMG-SENSOR-003,W02,-10,15,1,100,10.60,0.4551,468.4,P,P
IMG-SENSOR-003,W02,-9,15,1,100,15.84,0.4705,472.5,P,P
IMG-SENSOR-003,W02,-8,15,1,100,15.44,0.4873,475.3,P,P
IMG-SENSOR-003,W02,-7,15,1,100,11.39,0.4723,466.6,P,P
IMG-SENSOR-003,W02,-6,15,1,100,9.09,0.4976,448.2,P,P
IMG-SENSOR-003,W02,-5,15,1,100,14.65,0.5070,451.6,P,P
IMG-SENSOR-003,W02,-4,15,4,301,56.06,0.6253,329.7,P,F
IMG-SENSOR-003,W02,-3,15,1,100,11.56,0.4815,454.2,P,P
IMG-SENSOR-003,W02,-2,15,1,100,13.91,0.5002,476.8,P,P
IMG-SENSOR-003,W02,-1,15,1,100,15.44,0.5194,490.5,P,P
IMG-SENSOR-003,W02,0,15,1,100,13.04,0.5162,509.3,P,P
IMG-SENSOR-003,W02,1,15,1,100,15.39,0.4930,471.8,P,P
IMG-SENSOR-003,W02,2,15,1,100,12.56,0.4910,496.0,P,P
IMG-SENSOR-003,W02,3,15,1,100,15.53,0.5032,478.0,P,P
IMG-SENSOR-003,W02,4,15,1,100,15.95,0.5032,477.9,P,P
IMG-SENSOR-003,W02,5,15,1,100,12.97,0.4947,471.3,P,P
IMG-SENSOR-003,W02,6,15,1,100,13.87,0.5029,466.1,P,P
IMG-SENSOR-003,W02,7,15,1,100,12.23,0.5134,455.4,P,P
IMG-SENSOR-003,W02,8,15,1,100,11.59,0.5018,467.9,P,P
IMG-SENSOR-003,W02,9,15,1,100,10.48,0.4782,446.2,P,P
IMG-SENSOR-003,W02,10,15,1,100,12.14,0.5246,532.7,P,P
IMG-SENSOR-003,W02,11,15,1,100,13.91,0.5253,475.3,P,P
IMG-SENSOR-003,W02,-11,16,2,202,41.14,0.6116,281.5,P,P
IMG-SENSOR-003,W02,-10,16,1,100,11.17,0.4706,504.2,P,P
IMG-SENSOR-003,W02,-9,16,1,100,11.72,0.4932,470.7,P,P
IMG-SENSOR-003,W02,-8,16,1,100,13.45,0.4788,481.4,P,P
IMG-SENSOR-003,W02,-7,16,1,100,10.98,0.4931,478.8,P,P
IMG-SENSOR-003,W02,-6,16,1,100,12.48,0.4615,507.3,P,P
IMG-SENSOR-003,W02,-5,16,1,100,8.95,0.4693,455.2,P,P
IMG-SENSOR-003,W02,-4,16,1,100,12.20,0.5100,494.6,P,P
IMG-SENSOR-003,W02,-3,16,1,100,12.86,0.5045,426.6,P,P
IMG-SENSOR-003,W02,-2,16,1,100,10.83,0.5162,481.7,P,P
IMG-SENSOR-003,W02,-1,16,1,100,14.15,0.5031,467.1,P,P
IMG-SENSOR-003,W02,0,16,1,100,15.06,0.5069,467.7,P,P
IMG-SENSOR-003,W02,1,16,1,100,12.71,0.5190,483.0,P,P
IMG-SENSOR-003,W02,2,16,1,100,13.25,0.5037,452.8,P,P
IMG-SENSOR-003,W02,3,16,1,100,11.80,0.5093,444.9,P,P
IMG-SENSOR-003,W02,4,16,1,100,9.30,0.4943,482.3,P,P
IMG-SENSOR-003,W02,5,16,1,100,13.35,0.4827,464.3,P,P
IMG-SENSOR-003,W02,6,16,1,100,11.34,0.5012,461.5,P,P
IMG-SENSOR-003,W02,7,16,1,100,12.06,0.4895,461.8,P,P
IMG-SENSOR-003,W02,8,16,1,100,13.99,0.4852,497.2,P,P
IMG-SENSOR-003,W02,9,16,1,100,11.64,0.5092,471.8,P,P
IMG-SENSOR-003,W02,10,16,1,100,13.49,0.5235,467.0,P,P
IMG-SENSOR-003,W02,11,16,1,100,12.93,0.4980,488.6,P,P
IMG-SENSOR-003,W02,-11,17,1,100,12.71,0.4621,474.9,P,P
IMG-SENSOR-003,W02,-10,17,1,100,13.18,0.4784,510.3,P,P
IMG-SENSOR-003,W02,-9,17,1,100,13.00,0.4769,496.9,P,P
IMG-SENSOR-003,W02,-8,17,1,100,14.54,0.4813,468.6,P,P
IMG-SENSOR-003,W02,-7,17,1,100,9.84,0.4702,481.6,P,P
IMG-SENSOR-003,W02,-6,17,1,100,12.72,0.4826,494.0,P,P
IMG-SENSOR-003,W02,-5,17,1,100,13.18,0.4914,487.8,P,P
IMG-SENSOR-003,W02,-4,17,1,100,15.60,0.4939,472.9,P,P
IMG-SENSOR-003,W02,-3,17,4,201,35.71,0.6623,243.5,P,F
IMG-SENSOR-003,W02,-2,17,1,100,13.70,0.4806,523.0,P,P
IMG-SENSOR-003,W02,-1,17,1,100,13.98,0.5269,496.3,P,P
IMG-SENSOR-003,W02,0,17,1,100,12.72,0.5031,513.0,P,P
IMG-SENSOR-003,W02,1,17,1,100,13.71,0.4900,475.9,P,P
IMG-SENSOR-003,W02,2,17,1,100,13.31,0.4888,472.8,P,P
IMG-SENSOR-003,W02,3,17,1,100,14.18,0.4854,521.0,P,P
IMG-SENSOR-003,W02,4,17,1,100,12.51,0.5127,496.5,P,P
IMG-SENSOR-003,W02,5,17,1,100,13.76,0.5029,474.0,P,P
IMG-SENSOR-003,W02,6,17,1,100,12.56,0.5335,471.4,P,P
IMG-SENSOR-003,W02,7,17,1,100,13.88,0.5183,452.2,P,P
IMG-SENSOR-003,W02,8,17,1,100,10.62,0.5101,468.2,P,P
IMG-SENSOR-003,W02,9,17,1,100,12.28,0.5287,479.2,P,P
IMG-SENSOR-003,W02,10,17,1,100,11.28,0.5391,471.6,P,P
IMG-SENSOR-003,W02,11,17,1,100,12.32,0.5079,469.0,P,P
IMG-SENSOR-003,W02,-11,18,1,100,14.42,0.4721,476.5,P,P
IMG-SENSOR-003,W02,-10,18,1,100,15.10,0.4612,477.2,P,P
IMG-SENSOR-003,W02,-9,18,1,100,11.10,0.4542,492.9,P,P
IMG-SENSOR-003,W02,-8,18,1,100,13.48,0.4737,486.0,P,P
IMG-SENSOR-003,W02,-7,18,1,100,10.75,0.4780,475.7,P,P
IMG-SENSOR-003,W02,-6,18,1,100,10.43,0.4816,503.4,P,P
IMG-SENSOR-003,W02,-5,18,1,100,16.44,0.4770,503.8,P,P
IMG-SENSOR-003,W02,-4,18,2,301,40.67,0.6237,334.8,F,F
IMG-SENSOR-003,W02,-3,18,1,100,9.25,0.4949,494.4,P,P
IMG-SENSOR-003,W02,-2,18,3,301,43.70,0.6324,271.3,F,F
IMG-SENSOR-003,W02,-1,18,1,100,13.60,0.4550,503.8,P,P
IMG-SENSOR-003,W02,0,18,1,100,12.11,0.4908,468.3,P,P
IMG-SENSOR-003,W02,1,18,1,100,10.80,0.4887,461.5,P,P
IMG-SENSOR-003,W02,2,18,1,100,15.66,0.4877,447.2,P,P
IMG-SENSOR-003,W02,3,18,1,100,12.10,0.4991,467.8,P,P
IMG-SENSOR-003,W02,4,18,1,100,12.92,0.5158,489.8,P,P
IMG-SENSOR-003,W02,5,18,1,100,15.66,0.4999,480.0,P,P
IMG-SENSOR-003,W02,6,18,1,100,11.82,0.5176,470.7,P,P
IMG-SENSOR-003,W02,7,18,1,100,12.58,0.5215,471.4,P,P
IMG-SENSOR-003,W02,8,18,1,100,14.62,0.5083,520.1,P,P
IMG-SENSOR-003,W02,9,18,1,100,11.58,0.5449,487.4,P,P
IMG-SENSOR-003,W02,10,18,1,100,10.78,0.5375,469.1,P,P
IMG-SENSOR-003,W02,11,18,1,100,13.31,0.5104,492.7,P,P
IMG-SENSOR-003,W02,-11,19,1,100,13.01,0.4717,484.7,P,P
IMG-SENSOR-003,W02,-10,19,1,100,13.30,0.4720,471.8,P,P
IMG-SENSOR-003,W02,-9,19,1,100,10.25,0.4548,483.5,P,P
IMG-SENSOR-003,W02,-8,19,1,100,15.19,0.5000,460.3,P,P
IMG-SENSOR-003,W02,-7,19,1,100,12.25,0.4784,473.6,P,P
IMG-SENSOR-003,W02,-6,19,1,100,9.09,0.4792,486.0,P,P
IMG-SENSOR-003,W02,-5,19,1,100,11.37,0.5461,432.6,P,P
IMG-SENSOR-003,W02,-4,19,1,100,11.38,0.5138,440.3,P,P
IMG-SENSOR-003,W02,-3,19,1,100,8.01,0.4852,490.0,P,P
IMG-SENSOR-003,W02,-2,19,1,100,10.58,0.4984,476.6,P,P
IMG-SENSOR-003,W02,-1,19,1,100,15.10,0.5144,461.4,P,P
IMG-SENSOR-003,W02,0,19,1,100,13.05,0.4913,537.2,P,P
IMG-SENSOR-003,W02,1,19,1,100,11.29,0.5103,490.9,P,P
IMG-SENSOR-003,W02,2,19,1,100,11.19,0.4745,486.5,P,P
IMG-SENSOR-003,W02,3,19,1,100,9.03,0.4907,464.1,P,P
IMG-SENSOR-003,W02,4,19,1,100,12.37,0.4999,498.7,P,P
IMG-SENSOR-003,W02,5,19,2,202,45.57,0.6516,282.1,F,F
IMG-SENSOR-003,W02,6,19,1,100,13.28,0.5204,466.2,P,P
IMG-SENSOR-003,W02,7,19,1,100,11.61,0.5124,471.2,P,P
IMG-SENSOR-003,W02,8,19,1,100,10.28,0.5216,469.8,P,P
IMG-SENSOR-003,W02,9,19,1,100,13.45,0.5066,491.9,P,P
IMG-SENSOR-003,W02,10,19,1,100,14.94,0.5230,471.3,P,P
IMG-SENSOR-003,W02,11,19,1,100,14.07,0.5252,475.5,P,P
IMG-SENSOR-003,W02,-11,20,1,100,13.22,0.4830,493.0,P,P
IMG-SENSOR-003,W02,-10,20,1,100,13.31,0.4997,497.3,P,P
IMG-SENSOR-003,W02,-9,20,2,202,47.75,0.6412,238.8,P,F
IMG-SENSOR-003,W02,-8,20,1,100,10.94,0.5040,475.8,P,P
IMG-SENSOR-003,W02,-7,20,1,100,14.54,0.4951,463.9,P,P
IMG-SENSOR-003,W02,-6,20,1,100,12.31,0.4738,509.9,P,P
IMG-SENSOR-003,W02,-5,20,1,100,17.24,0.4786,496.5,P,P
IMG-SENSOR-003,W02,-4,20,1,100,11.55,0.4933,476.0,P,P
IMG-SENSOR-003,W02,-3,20,1,100,11.61,0.4861,492.1,P,P
IMG-SENSOR-003,W02,-2,20,1,100,11.65,0.4594,478.0,P,P
IMG-SENSOR-003,W02,-1,20,1,100,14.16,0.4909,453.6,P,P
IMG-SENSOR-003,W02,0,20,1,100,13.15,0.5050,476.4,P,P
IMG-SENSOR-003,W02,1,20,1,100,13.80,0.4836,485.8,P,P
IMG-SENSOR-003,W02,2,20,1,100,16.73,0.4983,460.9,P,P
IMG-SENSOR-003,W02,3,20,1,100,15.71,0.5265,504.9,P,P
IMG-SENSOR-003,W02,4,20,1,100,12.06,0.5072,480.7,P,P
IMG-SENSOR-003,W02,5,20,1,100,13.16,0.5263,486.9,P,P
IMG-SENSOR-003,W02,6,20,2,201,46.78,0.6539,294.4,P,F
IMG-SENSOR-003,W02,7,20,1,100,10.87,0.5324,480.6,P,P
IMG-SENSOR-003,W02,8,20,1,100,13.32,0.4938,460.3,P,P
IMG-SENSOR-003,W02,9,20,1,100,13.08,0.5421,472.9,P,P
IMG-SENSOR-003,W02,10,20,1,100,11.48,0.5094,484.3,P,P
IMG-SENSOR-003,W02,11,20,1,100,13.00,0.5127,530.4,P,P
IMG-SENSOR-003,W02,-11,21,1,100,11.34,0.4862,505.1,P,P
IMG-SENSOR-003,W02,-10,21,1,100,14.21,0.4939,482.9,P,P
IMG-SENSOR-003,W02,-9,21,1,100,11.88,0.4926,488.8,P,P
IMG-SENSOR-003,W02,-8,21,1,100,14.70,0.4789,481.2,P,P
IMG-SENSOR-003,W02,-7,21,1,100,16.06,0.4571,465.3,P,P
IMG-SENSOR-003,W02,-6,21,1,100,13.98,0.4977,487.4,P,P
IMG-SENSOR-003,W02,-5,21,1,100,15.74,0.4578,508.9,P,P
IMG-SENSOR-003,W02,-4,21,1,100,15.86,0.4951,470.0,P,P
IMG-SENSOR-003,W02,-3,21,1,100,12.26,0.4762,479.3,P,P
IMG-SENSOR-003,W02,-2,21,3,202,38.57,0.6475,322.2,P,F
IMG-SENSOR-003,W02,-1,21,1,100,12.42,0.4992,481.6,P,P
IMG-SENSOR-003,W02,0,21,1,100,12.22,0.4942,470.5,P,P
IMG-SENSOR-003,W02,1,21,2,202,45.27,0.6479,374.9,P,F
