LID,WID,COL,ROW,H_BIN,S_BIN
MEM-2025-LOT7,M05,-15,-20,1,10
MEM-2025-LOT7,M05,-14,-20,1,10
MEM-2025-LOT7,M05,-13,-20,1,10
MEM-2025-LOT7,M05,-12,-20,1,10
MEM-2025-LOT7,M05,-11,-20,1,10
MEM-2025-LOT7,M05,-10,-20,1,10
MEM-2025-LOT7,M05,-9,-20,1,10
MEM-2025-LOT7,M05,-8,-20,1,10
MEM-2025-LOT7,M05,-7,-20,1,10
MEM-2025-LOT7,M05,-6,-20,1,10
MEM-2025-LOT7,M05,-5,-20,1,10
MEM-2025-LOT7,M05,-4,-20,1,10
MEM-2025-LOT7,M05,-3,-20,1,10
MEM-2025-LOT7,M05,-2,-20,1,10
MEM-2025-LOT7,M05,-1,-20,1,10
MEM-2025-LOT7,M05,0,-20,1,10
MEM-2025-LOT7,M05,1,-20,1,10
MEM-2025-LOT7,M05,2,-20,1,10
MEM-2025-LOT7,M05,3,-20,1,10
MEM-2025-LOT7,M05,4,-20,1,10
MEM-2025-LOT7,M05,5,-20,1,10
MEM-2025-LOT7,M05,6,-20,1,10
MEM-2025-LOT7,M05,7,-20,1,10
MEM-2025-LOT7,M05,8,-20,1,10
MEM-2025-LOT7,M05,9,-20,1,10
MEM-2025-LOT7,M05,10,-20,1,10
MEM-2025-LOT7,M05,11,-20,1,10
MEM-2025-LOT7,M05,12,-20,1,10
MEM-2025-LOT7,M05,13,-20,1,10
MEM-2025-LOT7,M05,14,-20,1,10
MEM-2025-LOT7,M05,15,-20,1,10
MEM-2025-LOT7,M05,16,-20,1,10
MEM-2025-LOT7,M05,17,-20,1,10
MEM-2025-LOT7,M05,18,-20,1,10
MEM-2025-LOT7,M05,19,-20,1,10
MEM-2025-LOT7,M05,20,-20,2,30
MEM-2025-LOT7,M05,21,-20,1,10
MEM-2025-LOT7,M05,22,-20,1,10
MEM-2025-LOT7,M05,23,-20,1,10
MEM-2025-LOT7,M05,24,-20,3,21
MEM-2025-LOT7,M05,25,-20,1,10
MEM-2025-LOT7,M05,26,-20,1,10
MEM-2025-LOT7,M05,27,-20,3,20
MEM-2025-LOT7,M05,28,-20,1,10
MEM-2025-LOT7,M05,29,-20,1,10
MEM-2025-LOT7,M05,-29,-19,2,30
MEM-2025-LOT7,M05,-28,-19,1,10
MEM-2025-LOT7,M05,-27,-19,2,31
MEM-2025-LOT7,M05,-26,-19,4,20
MEM-2025-LOT7,M05,-25,-19,1,10
MEM-2025-LOT7,M05,-24,-19,1,10
MEM-2025-LOT7,M05,-23,-19,2,21
MEM-2025-LOT7,M05,-22,-19,3,22
MEM-2025-LOT7,M05,-21,-19,1,10
MEM-2025-LOT7,M05,-20,-19,2,20
MEM-2025-LOT7,M05,-19,-19,1,10
MEM-2025-LOT7,M05,-18,-19,2,21
MEM-2025-LOT7,M05,-17,-19,1,10
MEM-2025-LOT7,M05,-16,-19,1,10
MEM-2025-LOT7,M05,-15,-19,1,10
MEM-2025-LOT7,M05,-14,-19,1,10
MEM-2025-LOT7,M05,-13,-19,1,10
MEM-2025-LOT7,M05,-12,-19,1,10
MEM-2025-LOT7,M05,-11,-19,1,10
MEM-2025-LOT7,M05,-10,-19,1,10
MEM-2025-LOT7,M05,-9,-19,1,10
MEM-2025-LOT7,M05,-8,-19,1,10
MEM-2025-LOT7,M05,-7,-19,2,20
MEM-2025-LOT7,M05,-6,-19,1,10
MEM-2025-LOT7,M05,-5,-19,1,10
MEM-2025-LOT7,M05,-4,-19,1,10
MEM-2025-LOT7,M05,-3,-19,1,10
MEM-2025-LOT7,M05,-2,-19,1,10
MEM-2025-LOT7,M05,-1,-19,1,10
MEM-2025-LOT7,M05,0,-19,1,10
MEM-2025-LOT7,M05,1,-19,1,10
MEM-2025-LOT7,M05,2,-19,1,10
MEM-2025-LOT7,M05,3,-19,1,10
MEM-2025-LOT7,M05,4,-19,1,10
MEM-2025-LOT7,M05,5,-19,1,10
MEM-2025-LOT7,M05,6,-19,2,31
MEM-2025-LOT7,M05,7,-19,1,10
MEM-2025-LOT7,M05,8,-19,1,10
MEM-2025-LOT7,M05,9,-19,1,10
MEM-2025-LOT7,M05,10,-19,1,10
MEM-2025-LOT7,M05,11,-19,1,10
MEM-2025-LOT7,M05,12,-19,1,10
MEM-2025-LOT7,M05,13,-19,1,10
MEM-2025-LOT7,M05,14,-19,1,10
MEM-2025-LOT7,M05,15,-19,1,10
MEM-2025-LOT7,M05,16,-19,1,10
MEM-2025-LOT7,M05,17,-19,1,10
MEM-2025-LOT7,M05,18,-19,1,10
MEM-2025-LOT7,M05,19,-19,1,10
MEM-2025-LOT7,M05,20,-19,1,10
MEM-2025-LOT7,M05,21,-19,2,31
MEM-2025-LOT7,M05,22,-19,2,30
MEM-2025-LOT7,M05,23,-19,1,10
MEM-2025-LOT7,M05,24,-19,1,10
MEM-2025-LOT7,M05,25,-19,1,10
MEM-2025-LOT7,M05,26,-19,2,21
MEM-2025-LOT7,M05,27,-19,1,10
MEM-2025-LOT7,M05,28,-19,1,10
MEM-2025-LOT7,M05,29,-19,1,10
MEM-2025-LOT7,M05,-30,-18,2,22
MEM-2025-LOT7,M05,-29,-18,4,20
MEM-2025-LOT7,M05,-28,-18,3,30
MEM-2025-LOT7,M05,-27,-18,1,10
MEM-2025-LOT7,M05,-26,-18,3,22
MEM-2025-LOT7,M05,-25,-18,4,31
MEM-2025-LOT7,M05,-24,-18,1,10
MEM-2025-LOT7,M05,-23,-18,1,10
MEM-2025-LOT7,M05,-22,-18,2,22
MEM-2025-LOT7,M05,-21,-18,1,10
MEM-2025-LOT7,M05,-20,-18,1,10
MEM-2025-LOT7,M05,-19,-18,1,10
MEM-2025-LOT7,M05,-18,-18,1,10
MEM-2025-LOT7,M05,-17,-18,1,10
MEM-2025-LOT7,M05,-16,-18,1,10
MEM-2025-LOT7,M05,-15,-18,1,10
MEM-2025-LOT7,M05,-14,-18,1,10
MEM-2025-LOT7,M05,-13,-18,1,10
MEM-2025-LOT7,M05,-12,-18,1,10
MEM-2025-LOT7,M05,-11,-18,1,10
MEM-2025-LOT7,M05,-10,-18,1,10
MEM-2025-LOT7,M05,-9,-18,1,10
MEM-2025-LOT7,M05,-8,-18,1,10
MEM-2025-LOT7,M05,-7,-18,1,10
MEM-2025-LOT7,M05,-6,-18,1,10
MEM-2025-LOT7,M05,-5,-18,1,10
MEM-2025-LOT7,M05,-4,-18,4,21
MEM-2025-LOT7,M05,-3,-18,1,10
MEM-2025-LOT7,M05,-2,-18,1,10
MEM-2025-LOT7,M05,-1,-18,1,10
MEM-2025-LOT7,M05,0,-18,1,10
MEM-2025-LOT7,M05,1,-18,1,10
MEM-2025-LOT7,M05,2,-18,1,10
MEM-2025-LOT7,M05,3,-18,1,10
MEM-2025-LOT7,M05,4,-18,1,10
MEM-2025-LOT7,M05,5,-18,1,10
MEM-2025-LOT7,M05,6,-18,1,10
MEM-2025-LOT7,M05,7,-18,1,10
MEM-2025-LOT7,M05,8,-18,1,10
MEM-2025-LOT7,M05,9,-18,1,10
MEM-2025-LOT7,M05,10,-18,1,10
MEM-2025-LOT7,M05,11,-18,1,10
MEM-2025-LOT7,M05,12,-18,1,10
MEM-2025-LOT7,M05,13,-18,1,10
MEM-2025-LOT7,M05,14,-18,1,10
MEM-2025-LOT7,M05,15,-18,1,10
MEM-2025-LOT7,M05,16,-18,1,10
MEM-2025-LOT7,M05,17,-18,1,10
MEM-2025-LOT7,M05,18,-18,1,10
MEM-2025-LOT7,M05,19,-18,1,10
MEM-2025-LOT7,M05,20,-18,1,10
MEM-2025-LOT7,M05,21,-18,4,20
MEM-2025-LOT7,M05,22,-18,2,20
MEM-2025-LOT7,M05,23,-18,1,10
MEM-2025-LOT7,M05,24,-18,1,10
MEM-2025-LOT7,M05,25,-18,2,21
MEM-2025-LOT7,M05,26,-18,3,21
MEM-2025-LOT7,M05,27,-18,1,10
MEM-2025-LOT7,M05,28,-18,4,21
MEM-2025-LOT7,M05,29,-18,2,20
MEM-2025-LOT7,M05,30,-18,1,10
MEM-2025-LOT7,M05,-30,-17,1,10
MEM-2025-LOT7,M05,-29,-17,1,10
MEM-2025-LOT7,M05,-28,-17,1,10
MEM-2025-LOT7,M05,-27,-17,1,10
MEM-2025-LOT7,M05,-26,-17,1,10
MEM-2025-LOT7,M05,-25,-17,1,10
MEM-2025-LOT7,M05,-24,-17,1,10
MEM-2025-LOT7,M05,-23,-17,1,10
MEM-2025-LOT7,M05,-22,-17,3,30
MEM-2025-LOT7,M05,-21,-17,1,10
MEM-2025-LOT7,M05,-20,-17,1,10
MEM-2025-LOT7,M05,-19,-17,1,10
MEM-2025-LOT7,M05,-18,-17,1,10
MEM-2025-LOT7,M05,-17,-17,1,10
MEM-2025-LOT7,M05,-16,-17,1,10
MEM-2025-LOT7,M05,-15,-17,1,10
MEM-2025-LOT7,M05,-14,-17,1,10
MEM-2025-LOT7,M05,-13,-17,1,10
MEM-2025-LOT7,M05,-12,-17,1,10
MEM-2025-LOT7,M05,-11,-17,1,10
MEM-2025-LOT7,M05,-10,-17,1,10
MEM-2025-LOT7,M05,-9,-17,1,10
MEM-2025-LOT7,M05,-8,-17,1,10
MEM-2025-LOT7,M05,-7,-17,1,10
MEM-2025-LOT7,M05,-6,-17,1,10
MEM-2025-LOT7,M05,-5,-17,1,10
MEM-2025-LOT7,M05,-4,-17,1,10
MEM-2025-LOT7,M05,-3,-17,1,10
MEM-2025-LOT7,M05,-2,-17,1,10
MEM-2025-LOT7,M05,-1,-17,1,10
MEM-2025-LOT7,M05,0,-17,1,10
MEM-2025-LOT7,M05,1,-17,1,10
MEM-2025-LOT7,M05,2,-17,1,10
MEM-2025-LOT7,M05,3,-17,1,10
MEM-2025-LOT7,M05,4,-17,1,10
MEM-2025-LOT7,M05,5,-17,1,10
MEM-2025-LOT7,M05,6,-17,1,10
MEM-2025-LOT7,M05,7,-17,1,10
MEM-2025-LOT7,M05,8,-17,1,10
MEM-2025-LOT7,M05,9,-17,1,10
MEM-2025-LOT7,M05,10,-17,1,10
MEM-2025-LOT7,M05,11,-17,1,10
MEM-2025-LOT7,M05,12,-17,1,10
MEM-2025-LOT7,M05,13,-17,1,10
MEM-2025-LOT7,M05,14,-17,1,10
MEM-2025-LOT7,M05,15,-17,1,10
MEM-2025-LOT7,M05,16,-17,1,10
MEM-2025-LOT7,M05,17,-17,1,10
MEM-2025-LOT7,M05,18,-17,1,10
MEM-2025-LOT7,M05,19,-17,1,10
MEM-2025-LOT7,M05,20,-17,1,10
MEM-2025-LOT7,M05,21,-17,1,10
MEM-2025-LOT7,M05,22,-17,1,10
MEM-2025-LOT7,M05,23,-17,3,21
MEM-2025-LOT7,M05,24,-17,1,10
MEM-2025-LOT7,M05,25,-17,2,31
MEM-2025-LOT7,M05,26,-17,1,10
MEM-2025-LOT7,M05,27,-17,3,22
MEM-2025-LOT7,M05,28,-17,2,22
MEM-2025-LOT7,M05,29,-17,1,10
MEM-2025-LOT7,M05,30,-17,3,22
MEM-2025-LOT7,M05,-30,-16,1,10
MEM-2025-LOT7,M05,-29,-16,1,10
MEM-2025-LOT7,M05,-28,-16,4,22
MEM-2025-LOT7,M05,-27,-16,1,10
MEM-2025-LOT7,M05,-26,-16,1,10
MEM-2025-LOT7,M05,-25,-16,1,10
MEM-2025-LOT7,M05,-24,-16,1,10
MEM-2025-LOT7,M05,-23,-16,2,31
MEM-2025-LOT7,M05,-22,-16,4,21
MEM-2025-LOT7,M05,-21,-16,3,20
MEM-2025-LOT7,M05,-20,-16,1,10
MEM-2025-LOT7,M05,-19,-16,1,10
MEM-2025-LOT7,M05,-18,-16,1,10
MEM-2025-LOT7,M05,-17,-16,1,10
MEM-2025-LOT7,M05,-16,-16,1,10
MEM-2025-LOT7,M05,-15,-16,1,10
MEM-2025-LOT7,M05,-14,-16,1,10
MEM-2025-LOT7,M05,-13,-16,1,10
MEM-2025-LOT7,M05,-12,-16,1,10
MEM-2025-LOT7,M05,-11,-16,1,10
MEM-2025-LOT7,M05,-10,-16,1,10
MEM-2025-LOT7,M05,-9,-16,1,10
MEM-2025-LOT7,M05,-8,-16,1,10
MEM-2025-LOT7,M05,-7,-16,1,10
MEM-2025-LOT7,M05,-6,-16,1,10
MEM-2025-LOT7,M05,-5,-16,1,10
MEM-2025-LOT7,M05,-4,-16,1,10
MEM-2025-LOT7,M05,-3,-16,1,10
MEM-2025-LOT7,M05,-2,-16,1,10
MEM-2025-LOT7,M05,-1,-16,1,10
MEM-2025-LOT7,M05,0,-16,1,10
MEM-2025-LOT7,M05,1,-16,1,10
MEM-2025-LOT7,M05,2,-16,1,10
MEM-2025-LOT7,M05,3,-16,1,10
MEM-2025-LOT7,M05,4,-16,1,10
MEM-2025-LOT7,M05,5,-16,1,10
MEM-2025-LOT7,M05,6,-16,1,10
MEM-2025-LOT7,M05,7,-16,1,10
MEM-2025-LOT7,M05,8,-16,1,10
MEM-2025-LOT7,M05,9,-16,1,10
MEM-2025-LOT7,M05,10,-16,3,20
MEM-2025-LOT7,M05,11,-16,1,10
MEM-2025-LOT7,M05,12,-16,1,10
MEM-2025-LOT7,M05,13,-16,1,10
MEM-2025-LOT7,M05,14,-16,1,10
MEM-2025-LOT7,M05,15,-16,1,10
MEM-2025-LOT7,M05,16,-16,1,10
MEM-2025-LOT7,M05,17,-16,1,10
MEM-2025-LOT7,M05,18,-16,1,10
MEM-2025-LOT7,M05,19,-16,1,10
MEM-2025-LOT7,M05,20,-16,1,10
MEM-2025-LOT7,M05,21,-16,1,10
MEM-2025-LOT7,M05,22,-16,4,20
MEM-2025-LOT7,M05,23,-16,1,10
MEM-2025-LOT7,M05,24,-16,1,10
MEM-2025-LOT7,M05,25,-16,2,31
MEM-2025-LOT7,M05,26,-16,3,22
MEM-2025-LOT7,M05,27,-16,1,10
MEM-2025-LOT7,M05,28,-16,1,10
MEM-2025-LOT7,M05,29,-16,1,10
MEM-2025-LOT7,M05,30,-16,1,10
MEM-2025-LOT7,M05,-30,-15,2,20
MEM-2025-LOT7,M05,-29,-15,1,10
MEM-2025-LOT7,M05,-28,-15,3,22
MEM-2025-LOT7,M05,-27,-15,2,30
MEM-2025-LOT7,M05,-26,-15,2,22
MEM-2025-LOT7,M05,-25,-15,1,10
MEM-2025-LOT7,M05,-24,-15,1,10
MEM-2025-LOT7,M05,-23,-15,1,10
MEM-2025-LOT7,M05,-22,-15,1,10
MEM-2025-LOT7,M05,-21,-15,1,10
MEM-2025-LOT7,M05,-20,-15,1,10
MEM-2025-LOT7,M05,-19,-15,1,10
MEM-2025-LOT7,M05,-18,-15,1,10
MEM-2025-LOT7,M05,-17,-15,1,10
MEM-2025-LOT7,M05,-16,-15,1,10
MEM-2025-LOT7,M05,-15,-15,1,10
MEM-2025-LOT7,M05,-14,-15,1,10
MEM-2025-LOT7,M05,-13,-15,1,10
MEM-2025-LOT7,M05,-12,-15,1,10
MEM-2025-LOT7,M05,-11,-15,1,10
MEM-2025-LOT7,M05,-10,-15,1,10
MEM-2025-LOT7,M05,-9,-15,1,10
MEM-2025-LOT7,M05,-8,-15,1,10
MEM-2025-LOT7,M05,-7,-15,1,10
MEM-2025-LOT7,M05,-6,-15,1,10
MEM-2025-LOT7,M05,-5,-15,1,10
MEM-2025-LOT7,M05,-4,-15,1,10
MEM-2025-LOT7,M05,-3,-15,1,10
MEM-2025-LOT7,M05,-2,-15,1,10
MEM-2025-LOT7,M05,-1,-15,1,10
MEM-2025-LOT7,M05,0,-15,1,10
MEM-2025-LOT7,M05,1,-15,1,10
MEM-2025-LOT7,M05,2,-15,1,10
MEM-2025-LOT7,M05,3,-15,1,10
MEM-2025-LOT7,M05,4,-15,1,10
MEM-2025-LOT7,M05,5,-15,1,10
MEM-2025-LOT7,M05,6,-15,1,10
MEM-2025-LOT7,M05,7,-15,1,10
MEM-2025-LOT7,M05,8,-15,1,10
MEM-2025-LOT7,M05,9,-15,1,10
MEM-2025-LOT7,M05,10,-15,1,10
MEM-2025-LOT7,M05,11,-15,1,10
MEM-2025-LOT7,M05,12,-15,1,10
MEM-2025-LOT7,M05,13,-15,1,10
MEM-2025-LOT7,M05,14,-15,1,10
MEM-2025-LOT7,M05,15,-15,1,10
MEM-2025-LOT7,M05,16,-15,1,10
MEM-2025-LOT7,M05,17,-15,1,10
MEM-2025-LOT7,M05,18,-15,1,10
MEM-2025-LOT7,M05,19,-15,1,10
MEM-2025-LOT7,M05,20,-15,1,10
MEM-2025-LOT7,M05,21,-15,1,10
MEM-2025-LOT7,M05,22,-15,1,10
MEM-2025-LOT7,M05,23,-15,4,30
MEM-2025-LOT7,M05,24,-15,2,22
MEM-2025-LOT7,M05,25,-15,1,10
MEM-2025-LOT7,M05,26,-15,2,31
MEM-2025-LOT7,M05,27,-15,2,22
MEM-2025-LOT7,M05,28,-15,2,30
MEM-2025-LOT7,M05,29,-15,1,10
MEM-2025-LOT7,M05,30,-15,3,22
MEM-2025-LOT7,M05,-30,-14,4,21
MEM-2025-LOT7,M05,-29,-14,4,31
MEM-2025-LOT7,M05,-28,-14,4,21
MEM-2025-LOT7,M05,-27,-14,1,10
MEM-2025-LOT7,M05,-26,-14,1,10
MEM-2025-LOT7,M05,-25,-14,2,21
MEM-2025-LOT7,M05,-24,-14,1,10
MEM-2025-LOT7,M05,-23,-14,1,10
MEM-2025-LOT7,M05,-22,-14,3,30
MEM-2025-LOT7,M05,-21,-14,1,10
MEM-2025-LOT7,M05,-20,-14,1,10
MEM-2025-LOT7,M05,-19,-14,1,10
MEM-2025-LOT7,M05,-18,-14,1,10
MEM-2025-LOT7,M05,-17,-14,1,10
MEM-2025-LOT7,M05,-16,-14,1,10
MEM-2025-LOT7,M05,-15,-14,1,10
MEM-2025-LOT7,M05,-14,-14,1,10
MEM-2025-LOT7,M05,-13,-14,1,10
MEM-2025-LOT7,M05,-12,-14,1,10
MEM-2025-LOT7,M05,-11,-14,1,10
MEM-2025-LOT7,M05,-10,-14,1,10
MEM-2025-LOT7,M05,-9,-14,1,10
MEM-2025-LOT7,M05,-8,-14,1,10
MEM-2025-LOT7,M05,-7,-14,1,10
MEM-2025-LOT7,M05,-6,-14,1,10
MEM-2025-LOT7,M05,-5,-14,1,10
MEM-2025-LOT7,M05,-4,-14,1,10
MEM-2025-LOT7,M05,-3,-14,1,10
MEM-2025-LOT7,M05,-2,-14,1,10
MEM-2025-LOT7,M05,-1,-14,1,10
MEM-2025-LOT7,M05,0,-14,1,10
MEM-2025-LOT7,M05,1,-14,1,10
MEM-2025-LOT7,M05,2,-14,1,10
MEM-2025-LOT7,M05,3,-14,1,10
MEM-2025-LOT7,M05,4,-14,1,10
MEM-2025-LOT7,M05,5,-14,1,10
MEM-2025-LOT7,M05,6,-14,1,10
MEM-2025-LOT7,M05,7,-14,1,10
MEM-2025-LOT7,M05,8,-14,1,10
MEM-2025-LOT7,M05,9,-14,1,10
MEM-2025-LOT7,M05,10,-14,1,10
MEM-2025-LOT7,M05,11,-14,1,10
MEM-2025-LOT7,M05,12,-14,1,10
MEM-2025-LOT7,M05,13,-14,2,20
MEM-2025-LOT7,M05,14,-14,1,10
MEM-2025-LOT7,M05,15,-14,1,10
MEM-2025-LOT7,M05,16,-14,1,10
MEM-2025-LOT7,M05,17,-14,1,10
MEM-2025-LOT7,M05,18,-14,1,10
MEM-2025-LOT7,M05,19,-14,1,10
MEM-2025-LOT7,M05,20,-14,1,10
MEM-2025-LOT7,M05,21,-14,1,10
MEM-2025-LOT7,M05,22,-14,3,31
MEM-2025-LOT7,M05,23,-14,1,10
MEM-2025-LOT7,M05,24,-14,1,10
MEM-2025-LOT7,M05,25,-14,1,10
MEM-2025-LOT7,M05,26,-14,1,10
MEM-2025-LOT7,M05,27,-14,2,22
MEM-2025-LOT7,M05,28,-14,1,10
MEM-2025-LOT7,M05,29,-14,2,21
MEM-2025-LOT7,M05,30,-14,1,10
MEM-2025-LOT7,M05,-31,-13,2,22
MEM-2025-LOT7,M05,-30,-13,3,22
MEM-2025-LOT7,M05,-29,-13,1,10
MEM-2025-LOT7,M05,-28,-13,1,10
MEM-2025-LOT7,M05,-27,-13,3,30
MEM-2025-LOT7,M05,-26,-13,1,10
MEM-2025-LOT7,M05,-25,-13,4,31
MEM-2025-LOT7,M05,-24,-13,1,10
MEM-2025-LOT7,M05,-23,-13,4,20
MEM-2025-LOT7,M05,-22,-13,1,10
MEM-2025-LOT7,M05,-21,-13,1,10
MEM-2025-LOT7,M05,-20,-13,1,10
MEM-2025-LOT7,M05,-19,-13,1,10
MEM-2025-LOT7,M05,-18,-13,1,10
MEM-2025-LOT7,M05,-17,-13,1,10
MEM-2025-LOT7,M05,-16,-13,1,10
MEM-2025-LOT7,M05,-15,-13,1,10
MEM-2025-LOT7,M05,-14,-13,1,10
MEM-2025-LOT7,M05,-13,-13,1,10
MEM-2025-LOT7,M05,-12,-13,1,10
MEM-2025-LOT7,M05,-11,-13,1,10
MEM-2025-LOT7,M05,-10,-13,1,10
MEM-2025-LOT7,M05,-9,-13,1,10
MEM-2025-LOT7,M05,-8,-13,1,10
MEM-2025-LOT7,M05,-7,-13,1,10
MEM-2025-LOT7,M05,-6,-13,1,10
MEM-2025-LOT7,M05,-5,-13,1,10
MEM-2025-LOT7,M05,-4,-13,1,10
MEM-2025-LOT7,M05,-3,-13,1,10
MEM-2025-LOT7,M05,-2,-13,1,10
MEM-2025-LOT7,M05,-1,-13,1,10
MEM-2025-LOT7,M05,0,-13,1,10
MEM-2025-LOT7,M05,1,-13,1,10
MEM-2025-LOT7,M05,2,-13,1,10
MEM-2025-LOT7,M05,3,-13,1,10
MEM-2025-LOT7,M05,4,-13,1,10
MEM-2025-LOT7,M05,5,-13,1,10
MEM-2025-LOT7,M05,6,-13,1,10
MEM-2025-LOT7,M05,7,-13,1,10
MEM-2025-LOT7,M05,8,-13,1,10
MEM-2025-LOT7,M05,9,-13,1,10
MEM-2025-LOT7,M05,10,-13,1,10
MEM-2025-LOT7,M05,11,-13,1,10
MEM-2025-LOT7,M05,12,-13,1,10
MEM-2025-LOT7,M05,13,-13,1,10
MEM-2025-LOT7,M05,14,-13,1,10
MEM-2025-LOT7,M05,15,-13,1,10
MEM-2025-LOT7,M05,16,-13,1,10
MEM-2025-LOT7,M05,17,-13,1,10
MEM-2025-LOT7,M05,18,-13,1,10
MEM-2025-LOT7,M05,19,-13,1,10
MEM-2025-LOT7,M05,20,-13,1,10
MEM-2025-LOT7,M05,21,-13,1,10
MEM-2025-LOT7,M05,22,-13,2,20
MEM-2025-LOT7,M05,23,-13,2,31
MEM-2025-LOT7,M05,24,-13,1,10
MEM-2025-LOT7,M05,25,-13,1,10
MEM-2025-LOT7,M05,26,-13,3,20
MEM-2025-LOT7,M05,27,-13,3,22
MEM-2025-LOT7,M05,28,-13,2,31
MEM-2025-LOT7,M05,29,-13,2,22
MEM-2025-LOT7,M05,30,-13,2,30
MEM-2025-LOT7,M05,31,-13,1,10
MEM-2025-LOT7,M05,-31,-12,1,10
MEM-2025-LOT7,M05,-30,-12,1,10
MEM-2025-LOT7,M05,-29,-12,1,10
MEM-2025-LOT7,M05,-28,-12,1,10
MEM-2025-LOT7,M05,-27,-12,1,10
MEM-2025-LOT7,M05,-26,-12,3,21
MEM-2025-LOT7,M05,-25,-12,4,30
MEM-2025-LOT7,M05,-24,-12,1,10
MEM-2025-LOT7,M05,-23,-12,2,20
MEM-2025-LOT7,M05,-22,-12,2,31
MEM-2025-LOT7,M05,-21,-12,1,10
MEM-2025-LOT7,M05,-20,-12,1,10
MEM-2025-LOT7,M05,-19,-12,1,10
MEM-2025-LOT7,M05,-18,-12,1,10
MEM-2025-LOT7,M05,-17,-12,1,10
MEM-2025-LOT7,M05,-16,-12,1,10
MEM-2025-LOT7,M05,-15,-12,1,10
MEM-2025-LOT7,M05,-14,-12,1,10
MEM-2025-LOT7,M05,-13,-12,1,10
MEM-2025-LOT7,M05,-12,-12,1,10
MEM-2025-LOT7,M05,-11,-12,1,10
MEM-2025-LOT7,M05,-10,-12,1,10
MEM-2025-LOT7,M05,-9,-12,1,10
MEM-2025-LOT7,M05,-8,-12,1,10
MEM-2025-LOT7,M05,-7,-12,1,10
MEM-2025-LOT7,M05,-6,-12,1,10
MEM-2025-LOT7,M05,-5,-12,1,10
MEM-2025-LOT7,M05,-4,-12,1,10
MEM-2025-LOT7,M05,-3,-12,1,10
MEM-2025-LOT7,M05,-2,-12,1,10
MEM-2025-LOT7,M05,-1,-12,1,10
MEM-2025-LOT7,M05,0,-12,1,10
MEM-2025-LOT7,M05,1,-12,1,10
MEM-2025-LOT7,M05,2,-12,1,10
MEM-2025-LOT7,M05,3,-12,1,10
MEM-2025-LOT7,M05,4,-12,1,10
MEM-2025-LOT7,M05,5,-12,1,10
MEM-2025-LOT7,M05,6,-12,1,10
MEM-2025-LOT7,M05,7,-12,1,10
MEM-2025-LOT7,M05,8,-12,1,10
MEM-2025-LOT7,M05,9,-12,1,10
MEM-2025-LOT7,M05,10,-12,1,10
MEM-2025-LOT7,M05,11,-12,3,21
MEM-2025-LOT7,M05,12,-12,1,10
MEM-2025-LOT7,M05,13,-12,1,10
MEM-2025-LOT7,M05,14,-12,1,10
MEM-2025-LOT7,M05,15,-12,1,10
MEM-2025-LOT7,M05,16,-12,1,10
MEM-2025-LOT7,M05,17,-12,1,10
MEM-2025-LOT7,M05,18,-12,1,10
MEM-2025-LOT7,M05,19,-12,1,10
MEM-2025-LOT7,M05,20,-12,1,10
MEM-2025-LOT7,M05,21,-12,2,22
MEM-2025-LOT7,M05,22,-12,1,10
MEM-2025-LOT7,M05,23,-12,1,10
MEM-2025-LOT7,M05,24,-12,4,22
MEM-2025-LOT7,M05,25,-12,2,20
MEM-2025-LOT7,M05,26,-12,1,10
MEM-2025-LOT7,M05,27,-12,2,30
MEM-2025-LOT7,M05,28,-12,2,30
MEM-2025-LOT7,M05,29,-12,1,10
MEM-2025-LOT7,M05,30,-12,1,10
MEM-2025-LOT7,M05,31,-12,2,31
MEM-2025-LOT7,M05,-31,-11,1,10
MEM-2025-LOT7,M05,-30,-11,1,10
MEM-2025-LOT7,M05,-29,-11,4,22
MEM-2025-LOT7,M05,-28,-11,1,10
MEM-2025-LOT7,M05,-27,-11,3,30
MEM-2025-LOT7,M05,-26,-11,2,20
MEM-2025-LOT7,M05,-25,-11,2,31
MEM-2025-LOT7,M05,-24,-11,1,10
MEM-2025-LOT7,M05,-23,-11,2,22
MEM-2025-LOT7,M05,-22,-11,1,10
MEM-2025-LOT7,M05,-21,-11,1,10
MEM-2025-LOT7,M05,-20,-11,1,10
MEM-2025-LOT7,M05,-19,-11,1,10
MEM-2025-LOT7,M05,-18,-11,1,10
MEM-2025-LOT7,M05,-17,-11,1,10
MEM-2025-LOT7,M05,-16,-11,1,10
MEM-2025-LOT7,M05,-15,-11,1,10
MEM-2025-LOT7,M05,-14,-11,1,10
MEM-2025-LOT7,M05,-13,-11,1,10
MEM-2025-LOT7,M05,-12,-11,1,10
MEM-2025-LOT7,M05,-11,-11,1,10
MEM-2025-LOT7,M05,-10,-11,1,10
MEM-2025-LOT7,M05,-9,-11,1,10
MEM-2025-LOT7,M05,-8,-11,1,10
MEM-2025-LOT7,M05,-7,-11,1,10
MEM-2025-LOT7,M05,-6,-11,1,10
MEM-2025-LOT7,M05,-5,-11,1,10
MEM-2025-LOT7,M05,-4,-11,1,10
MEM-2025-LOT7,M05,-3,-11,1,10
MEM-2025-LOT7,M05,-2,-11,1,10
MEM-2025-LOT7,M05,-1,-11,1,10
MEM-2025-LOT7,M05,0,-11,1,10
MEM-2025-LOT7,M05,1,-11,1,10
MEM-2025-LOT7,M05,2,-11,2,30
MEM-2025-LOT7,M05,3,-11,1,10
